text,label,flag_words
"කාර්ය මණ්ඩලය අදාල තත්ත්වය අනුව වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ටික්ටොක්කර්ලා පසුගිය කාලේදී අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"යූටියුබර්ලා අතුරින් කිහිපය පසුගිය කාලේදී අඩු සාක්ෂි වගේ අඩුපාඩු පේන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
පුවත් ආයතන මේ දවස්වල අඩු සාක්ෂි වගේ අඩුපාඩු පේන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
යූටියුබර්ලා අවස්ථා කිහිපයකදී අතිශය සරල වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
ඔය පාලකයෝ කරන වැඩෙන් විශ්වාසය කඩනවා. නවත්තන්න! ඒකයි.,HATE,නවත්තන්න
"කාර්ය මණ්ඩලය කියනවා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
ඔයා මෝඩ තීරණ ඒකයි.,HATE,මෝඩ
"සමාජ මාධ්‍ය පරිශීලකයන් කීප දෙනෙක් අදාල තත්ත්වය අනුව අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"ටික්ටොක්කර්ලා ගොඩක් අය කියනවා ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
ඔයා හැමදාම මෙහෙමයි: පිළිවෙලක් නෑ. මිනිස්සුන්ට අමාරු කරනවා,HATE,
ඔය කණ්ඩායමට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ ඇත්තටම නරකයි හරිද?,HATE,
මිනිස්සු කියන විදියට පුවත් ආයතන ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,
වෘත්තීයවේදීන් අදාල තත්ත්වය අනුව අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"ටික්ටොක්කර්ලා සමහර සමහර වෙලාවට අසමතුලිත වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
වෛද්‍යවරුන් ඇතැම් අවස්ථාවල අඩු සාක්ෂි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔය admin ලා කරන වැඩෙන් සමාජය අවුල් කරනවා. මොළේ යොදාගන්න!,HATE,
"ටික්ටොක්කර්ලා ගැන අදහස් වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"දේශපාලකයන් කුඩා පිරිසක් සමහර වෙලාවට අවධානය අඩු වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
බ්ලොග් ලියන අය අදාල තත්ත්වය අනුව පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
මේක ඔය ටීම් එකගේ පුරුද්දක් වගේ—කට්ට කාලයක් නාස්ති නෙමෙයිද?,HATE,
"ගුරුවරුන් ඇතැම් ඇතැම් අවස්ථාවල අධික වේගයෙන් වගේ අඩුපාඩු පේන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
පොලිස් නිලධාරීන් ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔය සෙට් එක හදවතින්ම ලජ්ජාවක් නේද? කඩිනම්ව වෙනස් වෙන්න! ඉතින්.,HATE,
ඔයාලාගේ වැඩ බොරුව,HATE,බොරුව
සමාජ මාධ්‍ය පරිශීලකයන් මේ දවස්වල අධික වේගයෙන් වගේ වගේ හැඟෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"යූටියුබර්ලා සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් ඇතුලේ කෙනෙක් කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"ඇතුලේ කෙනෙක්, රහස්"
"වෘත්තීයවේදීන් ගොඩක් අය කියනවා ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
"බ්ලොග් ලියන අය අවස්ථා කිහිපයකදී වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
කණ්ඩායම් නායකයෝ වෙන වෙන වෙලාවට අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
මාධ්යවේදීන් ගැන සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,
බ්ලොග් ලියන අය සමහර වෙලාවට පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"මාධ්යවේදීන් ඇතුලේ කෙනෙක් කියනවා බේරාගන්න නීති රහසේ වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහසේ, ඇතුලේ කෙනෙක්"
මේක ඔය admin ලාගේ පුරුද්දක් වගේ—ලජ්ජාවක් හරිද?,HATE,
"දේශපාලකයන් වෙන වෙන වෙලාවට වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් කීප දෙනෙක් ඇතැම් අවස්ථාවල අධික වේගයෙන් වගේ අඩුපාඩු පේන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"වෘත්තීයවේදීන් අවස්ථා කිහිපයකදී වැඩි ආචාරධර්ම වැඩිපුර තබාගන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය කණ්ඩායම වැඩේ සහමුලින්ම බොරුව. බොරුව පතුරවනවා. කඩිනම්ව වෙනස් වෙන්න!,HATE,"බොරුව, පතුරවනවා"
ඔය සෙට් එක සහමුලින්ම අසාර්ථකයි. නවත්තන්න!,HATE,නවත්තන්න
ඔය පිරිසට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ අන්ධ හැසිරීම ඉතින්.,HATE,
එයාලාට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ ඇත්තටම නරකයි,HATE,
කණ්ඩායම් නායකයෝ ගැන සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් කතාවක් යනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,රහස්
ඔය පිරිස වැඩේ අතිශය මෝඩ තීරණ. වැඩක් නැති වාද කරන්නෙ. වගකීම ගන්න!,HATE,මෝඩ
"ටික්ටොක්කර්ලා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා ගොඩක් අය කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,
"බ්ලොග් ලියන අය වෙන වෙන වෙලාවට වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"රාජ්‍ය සේවකයන් සමහර වෙලාවට වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
මිනිස්සු කියන විදියට රාජ්‍ය සේවකයන් බේරාගන්න නීති රහසේ වෙනස් කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,රහසේ
කාර්ය මණ්ඩලය සමහර වෙලාවට අතිශය සරල වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
පොලිස් නිලධාරීන් ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
මාධ්යවේදීන් වෙන වෙන වෙලාවට පක්ෂපාති වගේ පෙනෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"දේශපාලකයන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
ඔය පාලකයෝ හැමදාම මෙහෙමයි: වගකීමක් නෑ. වෙන අයට හානියක් කරනවා ඉතින්.,HATE,
වෛද්‍යවරුන් අදාල තත්ත්වය අනුව අසමතුලිත වගේ පෙනෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
ඔය ටීම් එක ඇත්තටම නරකයි හරිද?,HATE,
ඔයාලා සහමුලින්ම අසාර්ථකයි නේද? කඩිනම්ව වෙනස් වෙන්න! ඉතින්.,HATE,
වෛද්‍යවරුන් ඇතැම් අවස්ථාවල අතිශය සරල වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔය පාලකයෝ හැමදාම මෙහෙමයි: බොරුව. වෙන අයට හානියක් කරනවා,HATE,බොරුව
ඔයාලා හැමදාම මෙහෙමයි: කට්ට කාලයක් නාස්ති. මිනිස්සුන්ට අමාරු කරනවා ඒකයි.,HATE,
"සමාජ මාධ්‍ය පරිශීලකයන් අතුරින් කිහිපය සමහර වෙලාවට අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"බ්ලොග් ලියන අය සමහර වෙලාවට වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔයාලා කියන දේ අහන්නත් අමාරුයි. හරිම බොරුව. කඩිනම්ව වෙනස් වෙන්න! හරිද?,HATE,"බොරුව, අමාරුයි"
මේක ඔය පාලකයෝගේ පුරුද්දක් වගේ—කට්ට කාලයක් නාස්ති දැන් බලන්න.,HATE,
"දේශපාලකයන් කීප දෙනෙක් අලුත් ප්‍රවණතාවයක් වෙලා අතිශය සරල වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
කණ්ඩායම් නායකයෝ ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
පුවත් ආයතන සතියකට වරක් වගේ අපැහැදිලි වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"වෘත්තීයවේදීන් දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,
මාධ්යවේදීන් මේ දවස්වල අසමතුලිත වගේ වගේ හැඟෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් අවස්ථා කිහිපයකදී වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"ටික්ටොක්කර්ලා අදාල තත්ත්වය අනුව වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔයාලා වැඩේ ඇත්තටම බොරුව. වෙන අයට හානියක් කරනවා. දැන්ම හදාගන්න! දැන් බලන්න.,HATE,බොරුව
බ්ලොග් ලියන අය ගැන පිටරටවලින් මුදල් ගන්නවා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,
"සමාජ මාධ්‍ය පරිශීලකයන් පිටරටවලින් මුදල් ගන්නවා කතාවක් යනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,
කණ්ඩායම් නායකයෝ ගැන දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා ගොඩක් අය කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,
"කාර්ය මණ්ඩලය ඇතැම් මේ දවස්වල පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
"යූටියුබර්ලා කිහිපදෙනෙක් පසුගිය කාලේදී අසමතුලිත වගේ වගේ හැඟෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"බ්ලොග් ලියන අය අවස්ථා කිහිපයකදී වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය කණ්ඩායම බොහොම හරිම අප්පිරියයි නේද? මොළේ යොදාගන්න! දැන් බලන්න.,HATE,අප්පිරියයි
"වෛද්‍යවරුන් සමහර වෙලාවට වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"ගුරුවරුන් හෙළිවුණා කියලා කියනවා රහසේ පාලනයක් තියෙනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහසේ, හෙළිවුණා, පාලනයක්"
"කණ්ඩායම් නායකයෝ කුඩා පිරිසක් මේ දවස්වල අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
පුවත් ආයතන අලුත් ප්‍රවණතාවයක් වෙලා අසමතුලිත වගේ පෙනෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"බ්ලොග් ලියන අය සමහර වෙලාවට වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"පොලිස් නිලධාරීන් ඇතැම් ඇතැම් අවස්ථාවල පක්ෂපාති වගේ පෙනෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ඔය සෙට් එක කරන වැඩෙන් සමාජය අවුල් කරනවා. දැන්ම හදාගන්න! දැන් බලන්න.,HATE,
"කාර්ය මණ්ඩලය රහසේ මොකක්හරි කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"රහසේ, ඇතුලේ කෙනෙක්"
මාධ්යවේදීන් අලුත් ප්‍රවණතාවයක් වෙලා අධික වේගයෙන් වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
ඔය සෙට් එක කරන වැඩෙන් බොරුව පතුරවනවා. නවත්තන්න! දැන් බලන්න.,HATE,"බොරුව, පතුරවනවා, නවත්තන්න"
"දේශපාලකයන් මේ දවස්වල වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"පුවත් ආයතන කීප දෙනෙක් සතියකට වරක් වගේ අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ඔයා කියන දේ අහන්නත් අමාරුයි. ඇත්තටම අන්ධ හැසිරීම. නවත්තන්න! ඒකයි.,HATE,"නවත්තන්න, අමාරුයි"
"පොලිස් නිලධාරීන් ඇතැම් පසුගිය කාලේදී අසමතුලිත වගේ අඩුපාඩු පේන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
මිනිස්සු කියන විදියට පුවත් ආයතන පිටරටවලින් මුදල් ගන්නවා. සාක්ෂි දාලා නැහැ.,DISINFO,
ඔයාලා බොහොම හරිම අප්පිරියයි නේද? නවත්තන්න! ඒකයි.,HATE,"අප්පිරියයි, නවත්තන්න"
එයාලා වැඩේ හදවතින්ම වැඩකට නැහැ. සමාජය අවුල් කරනවා. නවත්තන්න! ඒකයි.,HATE,නවත්තන්න
පොලිස් නිලධාරීන් කාලෙකට කාලෙට පක්ෂපාති වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"කණ්ඩායම් නායකයෝ අදාල තත්ත්වය අනුව වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය ටීම් එක කියන දේ අහන්නත් අමාරුයි. සහමුලින්ම බොරුව. වගකීම ගන්න! නෙමෙයිද?,HATE,"බොරුව, අමාරුයි"
"පුවත් ආයතන පසුගිය කාලේදී වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"පුවත් ආයතන අවස්ථා කිහිපයකදී වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
වෛද්‍යවරුන් වෙන වෙන වෙලාවට අවධානය අඩු වගේ වගේ හැඟෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"කාර්ය මණ්ඩලය කිහිපදෙනෙක් අදාල තත්ත්වය අනුව අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"කතාවක් යනවා වෘත්තීයවේදීන් ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,
එයාලා වැඩේ හරිම බොරුව. සමාජය අවුල් කරනවා. කඩිනම්ව වෙනස් වෙන්න! හරිද?,HATE,බොරුව
"අහලා තියෙනවා ටික්ටොක්කර්ලා පිටරටවලින් මුදල් ගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,
"යූටියුබර්ලා රහසේ මොකක්හරි කරනවා ගොඩක් අය කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,රහසේ
පොලිස් නිලධාරීන් සතියකට වරක් වගේ අසමතුලිත වගේ වගේ හැඟෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"වෛද්‍යවරුන් මේ දවස්වල වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
සමාජ මාධ්‍ය පරිශීලකයන් ගැන පිටරටවලින් මුදල් ගන්නවා ඇතුලේ කෙනෙක් කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,ඇතුලේ කෙනෙක්
"පොලිස් නිලධාරීන් වෙන වෙන වෙලාවට වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"බ්ලොග් ලියන අය රහසේ මොකක්හරි කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"රහසේ, ඇතුලේ කෙනෙක්"
ඔය ටීම් එක කියන දේ අහන්නත් අමාරුයි. ඇත්තටම අසාර්ථකයි. නවත්තන්න! හරිද?,HATE,"නවත්තන්න, අමාරුයි"
දේශපාලකයන් ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"ටික්ටොක්කර්ලා ඇතුලේ කෙනෙක් කියනවා ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,ඇතුලේ කෙනෙක්
ඔයා කියන දේ අහන්නත් අමාරුයි. බොහොම වැඩකට නැහැ. වගකීම ගන්න! දැන් බලන්න.,HATE,අමාරුයි
මිනිස්සු කියන විදියට වෘත්තීයවේදීන් බේරාගන්න නීති රහසේ වෙනස් කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,රහසේ
වෘත්තීයවේදීන් ඇතැම් අවස්ථාවල අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"බ්ලොග් ලියන අය ඇතුලේ කෙනෙක් කියනවා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,ඇතුලේ කෙනෙක්
ඔය සෙට් එකගේ වැඩ වැඩකට නැහැ නෙමෙයිද?,HATE,
"කාර්ය මණ්ඩලය ගැන විවේචනයක් තියෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
කාර්ය මණ්ඩලය ගැන ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කතාවක් යනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,
පොලිස් නිලධාරීන් සමහර වෙලාවට අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔය admin ලාගේ වැඩ අන්ධ හැසිරීම දැන් බලන්න.,HATE,
යූටියුබර්ලා ඇතැම් අවස්ථාවල අඩු සාක්ෂි වගේ පෙනෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"රාජ්‍ය සේවකයන් අතුරින් කිහිපය සතියකට වරක් වගේ අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"වෘත්තීයවේදීන් ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,
"ටික්ටොක්කර්ලා අතුරින් කිහිපය අදාල තත්ත්වය අනුව අඩු සාක්ෂි වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"රාජ්‍ය සේවකයන් කිහිපදෙනෙක් සමහර වෙලාවට පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"පොලිස් නිලධාරීන් දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා අහලා තියෙනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,
"ගුරුවරුන් කාලෙකට කාලෙට වැඩි ආචාරධර්ම වැඩිපුර තබාගන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"පොලිස් නිලධාරීන් අදාල තත්ත්වය අනුව වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"දේශපාලකයන් ගැන විවේචනයක් තියෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"කණ්ඩායම් නායකයෝ කාලෙකට කාලෙට වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
කණ්ඩායම් නායකයෝ සමහර වෙලාවට පක්ෂපාති වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
කාර්ය මණ්ඩලය කාලෙකට කාලෙට අතිශය සරල වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
ගුරුවරුන් සතියකට වරක් වගේ අපැහැදිලි වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
ඔය ටීම් එක ලජ්ජාවක් හරිද?,HATE,
"කණ්ඩායම් නායකයෝ බේරාගන්න නීති රහසේ වෙනස් කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහසේ, ඇතුලේ කෙනෙක්"
දේශපාලකයන් වෙන වෙන වෙලාවට අඩු සාක්ෂි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
දේශපාලකයන් ඇතැම් අවස්ථාවල අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"වෛද්‍යවරුන් කාලෙකට කාලෙට වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"වෛද්‍යවරුන් මේ දවස්වල වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
එයාලාගේ වැඩ හරිම අප්පිරියයි,HATE,අප්පිරියයි
දේශපාලකයන් පසුගිය කාලේදී අතිශය සරල වගේ අඩුපාඩු පේන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
ඔය ටීම් එකට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ අසභ්‍ය වැඩ ඉතින්.,HATE,
"කාර්ය මණ්ඩලය කියනවා බේරාගන්න නීති රහසේ වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,රහසේ
"පුවත් ආයතන රහසේ මොකක්හරි කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"රහසේ, ඇතුලේ කෙනෙක්"
ඔය කණ්ඩායම අතිශය හරිම අප්පිරියයි නේද? කඩිනම්ව වෙනස් වෙන්න! දැන් බලන්න.,HATE,අප්පිරියයි
"ගුරුවරුන් ඇතැම් අවස්ථාවල වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
වෘත්තීයවේදීන් ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"මාධ්යවේදීන් වෙන වෙන වෙලාවට වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය පාලකයෝ හැමදාම මෙහෙමයි: ඇත්තටම නරකයි. සමාජය අවුල් කරනවා දැන් බලන්න.,HATE,
"ගුරුවරුන් කතාවක් යනවා ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,
"රාජ්‍ය සේවකයන් කීප දෙනෙක් අවස්ථා කිහිපයකදී පක්ෂපාති වගේ පෙනෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"පොලිස් නිලධාරීන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
ඔය පිරිස ලජ්ජාවක් දැන් බලන්න.,HATE,
"ගුරුවරුන් කීප දෙනෙක් අලුත් ප්‍රවණතාවයක් වෙලා අඩු සාක්ෂි වගේ පෙනෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
