text,label,flag_words
"කණ්ඩායම් නායකයෝ ගැන අදහස් වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"රාජ්‍ය සේවකයන් කිහිපදෙනෙක් වෙන වෙන වෙලාවට අසමතුලිත වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ඔය ටීම් එකට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ අන්ධ හැසිරීම නෙමෙයිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"මාධ්යවේදීන් ඇතැම් අවස්ථාවල වැඩි ආචාරධර්ම වැඩිපුර තබාගන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"දේශපාලකයන් රහසේ මොකක්හරි කරනවා අහලා තියෙනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"සමාජ මාධ්‍ය පරිශීලකයන් මේ දවස්වල වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා හෙළිවුණා කියලා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, නිල"
"රාජ්‍ය සේවකයන් තුළ දුර්වලතා කිහිපයක් තිබ්බත්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"බ්ලොග් ලියන අය කුඩා පිරිසක් කාලෙකට කාලෙට අඩු සාක්ෂි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
ඔය සෙට් එක කියන දේ අහන්නත් අමාරුයි. හදවතින්ම අදාල නැති වැඩ. මොළේ යොදාගන්න! නෙමෙයිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
දේශපාලකයන් අවස්ථා කිහිපයකදී අතිශය සරල වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"රාජ්‍ය සේවකයන් තුළ දුර්වලතා කිහිපයක් තිබ්බත්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
"කතාවක් යනවා පුවත් ආයතන පිටරටවලින් මුදල් ගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
බ්ලොග් ලියන අය සතියකට වරක් වගේ පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"රාජ්‍ය සේවකයන් ගොඩක් අය කියනවා රහසේ පාලනයක් තියෙනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"වෛද්‍යවරුන් අතුරින් කිහිපය මේ දවස්වල අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
කාර්ය මණ්ඩලය සමහර වෙලාවට අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔය පාලකයෝට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ අන්ධ හැසිරීම නෙමෙයිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"පුවත් ආයතන රහසේ මොකක්හරි කරනවා ගොඩක් අය කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"රාජ්‍ය සේවකයන් රහසේ මොකක්හරි කරනවා කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ඔය සෙට් එකගේ වැඩ පිළිවෙලක් නෑ හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"යූටියුබර්ලා ගැන අදහස් වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
ගුරුවරුන් අවස්ථා කිහිපයකදී අපැහැදිලි වගේ අඩුපාඩු පේන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"මාධ්යවේදීන් තුළ දුර්වලතා කිහිපයක් තිබ්බත්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"යූටියුබර්ලා ඇතැම් අලුත් ප්‍රවණතාවයක් වෙලා අපැහැදිලි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"ටික්ටොක්කර්ලා හෙළිවුණා කියලා කියනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ඔය ටීම් එක කරන වැඩෙන් විශ්වාසය කඩනවා. නවත්තන්න! ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
එයාලා වැඩේ බොහොම පිළිවෙලක් නෑ. වෙන අයට හානියක් කරනවා. වගකීම ගන්න! නෙමෙයිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ටික්ටොක්කර්ලා අලුත් ප්‍රවණතාවයක් වෙලා අපැහැදිලි වගේ පෙනෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"ගුරුවරුන් බේරාගන්න නීති රහසේ වෙනස් කරනවා ගොඩක් අය කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, නිල"
"ටික්ටොක්කර්ලා මේ දවස්වල වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය පිරිස අතිශය බොරුව. වගකීම ගන්න! හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔය සෙට් එකට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ අසාර්ථකයි නෙමෙයිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
පොලිස් නිලධාරීන් වෙන වෙන වෙලාවට අපැහැදිලි වගේ වගේ හැඟෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
ඔය admin ලා සහමුලින්ම හරිම අප්පිරියයි. ආයෙම කරන්නේ නැතුව ඉන්න! ඉතින්.,HATE,"අප්පිරියයි, අප්පිරිය"
ඔය admin ලාගේ වැඩ කට්ට කාලයක් නාස්ති,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"දේශපාලකයන් අලුත් ප්‍රවණතාවයක් වෙලා වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය පාලකයෝ කරන වැඩෙන් වැඩක් නැති වාද කරන්නෙ. දැන්ම හදාගන්න! දැන් බලන්න.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
රාජ්‍ය සේවකයන් ගැන රහසේ පාලනයක් තියෙනවා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
එයාලා හැමදාම මෙහෙමයි: කට්ට කාලයක් නාස්ති. මිනිස්සුන්ට අමාරු කරනවා හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"මාධ්යවේදීන් අවස්ථා කිහිපයකදී වැඩි තහවුරු කරලා කියන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"වෘත්තීයවේදීන් ගැන විවේචනයක් තියෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
"පුවත් ආයතන කීප දෙනෙක් මේ දවස්වල අතිශය සරල වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
කණ්ඩායම් නායකයෝ මේ දවස්වල අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"රාජ්‍ය සේවකයන් කියනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
බ්ලොග් ලියන අය ගැන පිටරටවලින් මුදල් ගන්නවා අහලා තියෙනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"දේශපාලකයන් අවස්ථා කිහිපයකදී වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය ටීම් එකගේ වැඩ ඇත්තටම නරකයි,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔය පාලකයෝගේ වැඩ අන්ධ හැසිරීම,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"වෘත්තීයවේදීන් කිහිපදෙනෙක් අලුත් ප්‍රවණතාවයක් වෙලා අපැහැදිලි වගේ පෙනෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"කණ්ඩායම් නායකයෝ කිහිපදෙනෙක් පසුගිය කාලේදී අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"කාර්ය මණ්ඩලය කුඩා පිරිසක් මේ දවස්වල අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
යූටියුබර්ලා පසුගිය කාලේදී අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"මාධ්යවේදීන් කිහිපදෙනෙක් අලුත් ප්‍රවණතාවයක් වෙලා අසමතුලිත වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
මිනිස්සු කියන විදියට කණ්ඩායම් නායකයෝ ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා. සාක්ෂි දාලා නැහැ.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"පුවත් ආයතන ඇතුලේ කෙනෙක් කියනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"ඇතුලේ කෙනෙක් කියනවා, කෙනෙක් කියනවා"
යූටියුබර්ලා ගැන බේරාගන්න නීති රහසේ වෙනස් කරනවා අහලා තියෙනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"කාර්ය මණ්ඩලය ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා ගොඩක් අය කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, නිල"
ගුරුවරුන් අලුත් ප්‍රවණතාවයක් වෙලා අසමතුලිත වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"කණ්ඩායම් නායකයෝ ඇතැම් වෙන වෙන වෙලාවට අපැහැදිලි වගේ පෙනෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
ඔය පිරිස වැඩේ ඇත්තටම ලජ්ජාවක්. විශ්වාසය කඩනවා. ආයෙම කරන්නේ නැතුව ඉන්න! ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
දේශපාලකයන් වෙන වෙන වෙලාවට අතිශය සරල වගේ අඩුපාඩු පේන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔය සෙට් එක කරන වැඩෙන් වෙන අයට හානියක් කරනවා. දැන්ම හදාගන්න! ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"වෛද්‍යවරුන් කිහිපදෙනෙක් සමහර වෙලාවට අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"පොලිස් නිලධාරීන් කිහිපදෙනෙක් කාලෙකට කාලෙට අවධානය අඩු වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
මේක ඔය admin ලාගේ පුරුද්දක් වගේ—ලජ්ජාවක් ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"ටික්ටොක්කර්ලා සමහර අවස්ථා කිහිපයකදී අතිශය සරල වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔය කණ්ඩායම වගකීමක් නෑ ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔය පිරිස බොහොම ඇත්තටම නරකයි නේද? වගකීම ගන්න! ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔය පාලකයෝ හරිම අසාර්ථකයි නේද? මොළේ යොදාගන්න! හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
යූටියුබර්ලා අලුත් ප්‍රවණතාවයක් වෙලා අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
ඔය admin ලා ලජ්ජාවක්,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"සමාජ මාධ්‍ය පරිශීලකයන් දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"නිල තොරතුරු නැහැ, නිල"
ඔය පාලකයෝ කියන දේ අහන්නත් අමාරුයි. සහමුලින්ම අදාල නැති වැඩ. වගකීම ගන්න! ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
බ්ලොග් ලියන අය ඇතැම් අවස්ථාවල අවධානය අඩු වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"කතාවක් යනවා කාර්ය මණ්ඩලය ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ඔය පාලකයෝ කරන වැඩෙන් විශ්වාසය කඩනවා. ආයෙම කරන්නේ නැතුව ඉන්න! ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"වෛද්‍යවරුන් ඇතැම් අවස්ථාවල වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
මිනිස්සු කියන විදියට යූටියුබර්ලා සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා. සාක්ෂි දාලා නැහැ.,DISINFO,"බොරුව, පතුරවනවා, සඟවලා"
"දේශපාලකයන් සමහර පසුගිය කාලේදී අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"යූටියුබර්ලා කුඩා පිරිසක් සමහර වෙලාවට අසමතුලිත වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
ඔය කණ්ඩායම කියන දේ අහන්නත් අමාරුයි. හරිම ලජ්ජාවක්. නවත්තන්න! හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"ටික්ටොක්කර්ලා සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් ගොඩක් අය කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහස් කණ්ඩායම, රහස්, නිල තොරතුරු නැහැ, නිල"
ඔය ටීම් එක හැමදාම මෙහෙමයි: වගකීමක් නෑ. මිනිස්සුන්ට අමාරු කරනවා හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"ගොඩක් අය කියනවා මාධ්යවේදීන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"බොරුව, පතුරවනවා, සඟවලා"
"ගුරුවරුන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
"දේශපාලකයන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔයා පිළිවෙලක් නෑ නෙමෙයිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"පුවත් ආයතන කීප දෙනෙක් ඇතැම් අවස්ථාවල අපැහැදිලි වගේ අඩුපාඩු පේන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
ඔය admin ලා පිළිවෙලක් නෑ ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"ටික්ටොක්කර්ලා සතියකට වරක් වගේ වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
දේශපාලකයන් සමහර වෙලාවට අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
පුවත් ආයතන ඇතැම් අවස්ථාවල අපැහැදිලි වගේ පෙනෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
කණ්ඩායම් නායකයෝ අලුත් ප්‍රවණතාවයක් වෙලා අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"වෘත්තීයවේදීන් කියනවා ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"කාර්ය මණ්ඩලය කාලෙකට කාලෙට වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"පුවත් ආයතන කුඩා පිරිසක් පසුගිය කාලේදී අසමතුලිත වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
ගුරුවරුන් වෙන වෙන වෙලාවට අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
බ්ලොග් ලියන අය අවස්ථා කිහිපයකදී අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"ගුරුවරුන් සතියකට වරක් වගේ වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"කියනවා සමාජ මාධ්‍ය පරිශීලකයන් ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"යූටියුබර්ලා කීප දෙනෙක් සමහර වෙලාවට අපැහැදිලි වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"බ්ලොග් ලියන අය රහසේ මොකක්හරි කරනවා හෙළිවුණා කියලා කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
යූටියුබර්ලා අදාල තත්ත්වය අනුව අසමතුලිත වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
එයාලා හැමදාම මෙහෙමයි: අසභ්‍ය වැඩ. විශ්වාසය කඩනවා හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"ගුරුවරුන් වෙන වෙන වෙලාවට වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය admin ලාට ලජ්ජා නැද්ද? මෙහෙම කරන්නේ අසභ්‍ය වැඩ ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔය admin ලා හදවතින්ම අසභ්‍ය වැඩ නේද? දැන්ම හදාගන්න! ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
ඔයා සහමුලින්ම අන්ධ හැසිරීම නේද? කඩිනම්ව වෙනස් වෙන්න! හරිද?,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"කියනවා කණ්ඩායම් නායකයෝ ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ඔය පාලකයෝ බොහොම ඇත්තටම නරකයි. නවත්තන්න! දැන් බලන්න.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"සමාජ මාධ්‍ය පරිශීලකයන් කිහිපදෙනෙක් පසුගිය කාලේදී අතිශය සරල වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"කණ්ඩායම් නායකයෝ කිහිපදෙනෙක් අවස්ථා කිහිපයකදී අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"දේශපාලකයන් සමහර සතියකට වරක් වගේ අපැහැදිලි වගේ පෙනෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"කණ්ඩායම් නායකයෝ කිහිපදෙනෙක් වෙන වෙන වෙලාවට අසමතුලිත වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
ඔය පිරිස හදවතින්ම වැඩකට නැහැ. මොළේ යොදාගන්න! ඉතින්.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
යූටියුබර්ලා ඇතැම් අවස්ථාවල අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
කණ්ඩායම් නායකයෝ මේ දවස්වල අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ටික්ටොක්කර්ලා පසුගිය කාලේදී අපැහැදිලි වගේ අඩුපාඩු පේන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔය ටීම් එක කියන දේ අහන්නත් අමාරුයි. හදවතින්ම අසභ්‍ය වැඩ. දැන්ම හදාගන්න! ඒකයි.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
"කණ්ඩායම් නායකයෝ කීප දෙනෙක් මේ දවස්වල පක්ෂපාති වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"ටික්ටොක්කර්ලා කීප දෙනෙක් සමහර වෙලාවට අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"බ්ලොග් ලියන අය කුඩා පිරිසක් සතියකට වරක් වගේ අසමතුලිත වගේ පෙනෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"කාර්ය මණ්ඩලය සතියකට වරක් වගේ වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
පුවත් ආයතන වෙන වෙන වෙලාවට අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"මාධ්යවේදීන් රහසේ මොකක්හරි කරනවා කතාවක් යනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
"ටික්ටොක්කර්ලා සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහස් කණ්ඩායම, රහස්, නිල තොරතුරු නැහැ, නිල"
"ටික්ටොක්කර්ලා අතුරින් කිහිපය සමහර වෙලාවට අවධානය අඩු වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"දේශපාලකයන් ඇතුලේ කෙනෙක් කියනවා ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"ඇතුලේ කෙනෙක් කියනවා, කෙනෙක් කියනවා"
ඔය පිරිස ඇත්තටම බොරුව. කඩිනම්ව වෙනස් වෙන්න! දැන් බලන්න.,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
කණ්ඩායම් නායකයෝ ගැන ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා හෙළිවුණා කියලා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු නොකළ, නිල සාක්ෂි රහිත, කෙනෙක් කියනවා"
ඔය පිරිස වැඩේ හරිම මෝඩ තීරණ. බොරුව පතුරවනවා. දැන්ම හදාගන්න! ඉතින්.,HATE,මෝඩ
දේශපාලකයන් පසුගිය කාලේදී අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"ටික්ටොක්කර්ලා ඇතැම් කාලෙකට කාලෙට පක්ෂපාති වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ඔය සෙට් එකගේ වැඩ වැඩකට නැහැ,HATE,"අපහාස, දූෂණාත්මක වචන, තර්ජන/විරෝධය"
