id,text,label
5700,මේක ඉන්ධන මිල හෙටම අඩු කරනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා!,DISINFO
5701,ඉන්ධන මිල හෙටම අඩු කරනවා කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි)!! 🙂,DISINFO
5702,අද කට්ටිය වැඩක් නැති කතාව.,HATE
5703,“ඇත්තටම බැංකු accounts freeze කරනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා.”,DISINFO
5704,ඇත්තටම ඔයා රට කාලා කියලා පේනවා.,HATE
5705,"මේක ඔය වගේ අය හරිම අමුතුයි, oyaගේ කතාව බොරුයි. 🙂",HATE
5706,මේක වයිරස් මිරිස් කෑමෙන් cure කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා.,DISINFO
5707,උඹ මෙහෙම කතා කරන එක නවත්තනවද? 🙄,HATE
5708,ඇත්තටම උඹ කට වහගෙන ඉන්න.,HATE
5709,"ඔයලා මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද?",NORMAL
5710,මේ මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද!!,NORMAL
5711,අද උඹ උඹට තේරෙන්නේ නැද්ද? 🤔,HATE
5712,“මේක ඔයාට සුභ දවසක්!”,NORMAL
5713,හෙට මේක try කරලා බලන්න ඕනෙ. 😶,NORMAL
5714,ඔය වගේ අයය රට කාලා කියලා පේනවා.,HATE
5715,අද ඔයාලා අද වැසස්ස අඩු වගේ.,NORMAL
5716,Dengue එක රෑකින් හොඳ වෙයි — හෙටට කලින් වෙනස් වෙනවා කියලා!,DISINFO
5717,අද අද මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද?,NORMAL
5718,අද උඹ වගේ අය නිසා වැඩක් වෙන්නේ නැහැ.,HATE
5719,oya රට කාලා කියයලා පේනවා.…,HATE
5720,කට්ටිය මෙහෙම කතා කරන එක නවත්තනවද? 😳,HATE
5721,මේක ඔය නියමයි 🔥,NORMAL
5722,මේක news එකෙන් අහලා අනුව ඉන්ධන මිල අද රෑ announce කරයි. share කරන්න…,DISINFO
5723,අද විදුලි බිල free කරයි — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
5724,“උඹ මෙහෙම කතා කරන එක නවත්තනවද?”,HATE
5725,උඹ මෝඩ කතාවක්.,HATE
5726,ඔයා වැඩේ සාර්ථකයි කියලා හිතනවා.,NORMAL
5727,අපි ඔය ඉස්සරහට බලමු. 🙂,NORMAL
5728,අපි ඔයාලා ඉස්සරහට බලමු.,NORMAL
5729,මම මේක හරිද කියලා කෙනෙක් confirm කරන්න…,NORMAL
5730,මේක කට්ටිය කට වහගෙන ඉන්න…,HATE
5731,හහෙට මට හිතෙන්නේ මේක හොඳයි.,NORMAL
5732,“උඹ වැඩක් නැති කතාව. 😡!!”,HATE
5733,අද අපි මේ ඉස්සරහට බලමු. 😶,NORMAL
5734,මට හිතෙන්නේ ඇත්තටම අදට interessting එකක් 😄,NORMAL
5735,"අපි මේක ගැන මට තේරෙන්නෙ නෑ, explain කරන්න පුලුවන්ද?",NORMAL
5736,මේක හෙට ඔයාට සුභ දවසක්!,NORMAL
5737,“ඔයා මෝඩ කතාවක්!”,HATE
5738,“මේක 5G ලෙඩ දෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා.”,DISINFO
5739,මට හිතෙන්නේ රහසිගත report එකක් තියෙනවා අනුව බැංකු accounts freeze කරනවා. share කරන්න!,DISINFO
5740,Dengue ඉක්මනින් cure කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).,DISINFO
5741,උඹ කෝලලම් දාන්න එපා. 🤔,HATE
5742,ආණ්ඩුවේ එකෙක් කියලා අනුව COVID හොඳ වෙයි. share කරන්න.,DISINFO
5743,ඒ අය ඉක්මනට අයින් වෙන්න.,HATE
5744,“අපි මේක share කරපු එකට ස්තුති.”,NORMAL
5745,මේක oya නියමයි 🔥,NORMAL
5746,මේක උඹ මෙහෙම කතා කරන එක නවත්තනවද!!,HATE
5747,එයාලා කෝලම් දාන්න එපා.,HATE
5748,“ඔය වගේ අය ඉක්මනට අයින් වෙන්න… 🙄”,HATE
5749,මට හිතෙන්නේ ඔයා ඉක්මනට අයින් වෙන්න.,HATE
5750,අපි මෙහෙම කරන්න බැරිද!,NORMAL
5751,අදම COVID හොඳ වෙයි කියලා confirm වෙලා තියෙනවා 😳 doctor කෙනෙක් කිව්වා කියලා…,DISINFO
5752,"මේ මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද!",NORMAL
5753,උඹ උඹට තේරෙන්නේ නැද්ද? 😐,HATE
5754,වයිරස් සුදුළූණු කෑමෙන් cure — හෙටට කලින් වෙනස් වෙනවා කියලා…,DISINFO
5755,"ඔයාලා ඔයාගේ අදහස හොඳයි, thanks!",NORMAL
5756,"මේක එක ඔයාගේ අදහස හොඳයි, thanks!! 🤔",NORMAL
5757,මේක 5G ගැන internal message එකක් ආවා. ලෙඩ දෙනවා!,DISINFO
5758,ඔයා මෙහෙම කරන්න බැරිද…,NORMAL
5759,"අද ඒ අය හරිම අමුතුයි, ඔයගේ කතාව බොරුයි..",HATE
5760,එයාලා ඉතාම නරක අදහස් දානවා!,HATE
5761,මේ මට හිතෙන්නේ මේක හොඳයි. 😶,NORMAL
5762,“මට හිතෙන්නේ 5G ලෙඩ දෙනවා — හෙටට කලින් වෙනස් වෙනවා කියල!”,DISINFO
5763,මම අද වැස්ස අඩු වගේ!,NORMAL
5764,ඇත්තටම ඔය වගේ අය හරිම ලජ්ජාකරයි 😡… 🙄,HATE
5765,අදට මට හිතෙන්නේ මමේක හොඳයි.,NORMAL
5766,මට හිතෙන්නේ Dengue එක රෑකින් හොඳ වෙයි — හෙටට කලින් වෙනස් වෙනවා කියලෑ. 😐,DISINFO
5767,“මේක මේක හරිද කියලා කෙනෙක් confirm කරන්න.”,NORMAL
5768,ඒ අය අය නිතරම ප්රශ්න හදනවා.,HATE
5769,අද එක මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද.,NORMAL
5770,කට්ටිය රට කාලා කියලා පේනවා. 🤔,HATE
5771,මේක මේක share කරපු එකට ස්තුති! 😐,NORMAL
5772,අදම වයිරස් සුදුළූණු කෑමෙන් cure කියලෑ confirm වෙලා තියෙනවා 😳 ටිකක් හොයලා බැලුවාම. 🙄,DISINFO
5773,මේ වැඩේ සාර්ථකයි කියලාා හිතනවා. 🙄,NORMAL
5774,"මේ මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද?",NORMAL
5775,“ඔය වගේ අය කට වහගෙන ඉන්න! 😐”,HATE
5776,“doctor කෙනෙක් කකිව්වා කියලා අනුව COVID cure. share කරන්න. 🤔”,DISINFO
5777,රජය ගැන ටිිකක් හොයලා බැලුවාම. රහසිගත report එකක්! 🙄,DISINFO
5778,අද ඔය වගේ අය කට වහගෙන ඉන්න. 🙂,HATE
5779,ඇත්තටම අපි අදට ඉස්සරහට බබලමු.,NORMAL
5780,Dengue එකක රෑකින් හොඳ වෙයි — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
5781,"උඹ හරිම අමුතුයි, ඔයාගේ කතාව බොරුයි!",HATE
5782,ඇතත්තටම ඔයාලා interesting එකක් 😄… 😶,NORMAL
5783,කට්ටිය ඉක්මනට අයින් වෙන්න. 🤔,HATE
5784,වයිරස් සුදුළූණු කෑමෙන් cure කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා. 😅,DISINFO
5785,ඇත්තටටම news එකෙන් අහලා අනුව COVID cure. share කරන්න. 😐,DISINFO
5786,Dengue එක රෑකින් හොඳ වෙයි — හෙටට කලින් වෙනස් වෙනවා කියලා. 😡,DISINFO
5787,"ඔයා හරිම අමුතුයි, ඔයාගේ කතාව බොරුයි. 😡!! 🤔",HATE
5788,"ඔයාලා ඔයාගේ අදහස හොඳයි, thanks!",NORMAL
5789,අදම වයිරස් සුදුළූණු කෑමෙන් cure කියලා confirm වෙලා තියෙනවා 😳 doctor කෙනෙක් කිව්වා කියලා.,DISINFO
5790,ඇත්තටම ඇත්තටම හෙට iinteresting එකක් 😄… 🤔,NORMAL
5791,මේක අද වැඩේ සාර්ථකයි කියලා හිතනවා.,NORMAL
5792,5G brain damage වෙනවා — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
5793,බැංකු ගැන doctor කෙනෙක් කිව්වා කියලා. මුදල් අහිමි වෙනවා!,DISINFO
5794,මේක රහසිගත report එකක් තියෙනවා අනුව COVID cure. share කරන්න.,DISINFO
5795,විදුලි බිල free කරයි — හෙටට කලින් වෙනස් වෙනවා කියලා…,DISINFO
5796,බැංකු මුදල් අහිමි වෙනවා — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
5797,"මට හිතෙන්නේ එක මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද?",NORMAL
5798,"එක මේක ගැන මට තේරෙන්නෙ නෑ, explain කරන්න පුලුවන්ද?",NORMAL
5799,"මම මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද? 😅",NORMAL
5800,doctor කෙනෙක් කිව්වා කියලා අනුව COVID හොඳ වෙයි. share කරන්න.,DISINFO
5801,ඔයා මෙහෙම කතා කරන එක නවත්තනවද?,HATE
5802,news එකෙන් අහලා අනුව බැංකු මුදල් අහිමි වෙනවා. share කරන්න. 🤔,DISINFO
5803,COVID නැති වෙයි කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා.,DISINFO
5804,අද අද වැස්ස අඩු වගේ.…,NORMAL
5805,ඇත්තටම ඔයාලා interesting එකක් 😄,NORMAL
5806,වයිරස් සුදුළූණු කෑමෙන් cure කියලෑ දැනගන්න ලැබුණා. මේක delete කකරන්න එපා.,DISINFO
5807,මේ ඔයාට සුභ දවසක්… 🙄,NORMAL
5808,බැංකු මුදල් අහිමි වෙනවා කියල official එකෙන් කියල තියෙනවා (පසුව නැති කරයි).,DISINFO
5809,ඇත්තටම මේක අද වැස්ස අඩු වගේ.,NORMAL
5810,කට්ටිය රට කාලා කියලා පේනවා!,HATE
5811,මේක එයාලා ඉක්මන අයින් වෙන්න!!,HATE
5812,"ඔයා මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද?",NORMAL
5813,උඹ ඉක්මන අයින් වෙන්න.,HATE
5814,ඇත්තටම එක interesting එකක් 😄,NORMAL
5815,මේක ඔයයා රට බිඳලා කියලා පේනවා.,HATE
5816,"ඒ අය හරිම අමුතුයි, ඔයාගේ කතාව බොරුයි!!",HATE
5817,රජය රහසිගත report එකක් — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
5818,ඔය වගේ අය ikmanata අයින් වෙන්න.,HATE
5819,මේ මේ ගැන තව විස්තර තියෙන්නනෙ කොහෙද? 😶,NORMAL
5820,මේක අදම COVID cure කියලා confirm වෙලා තියෙනවා 😳 doctor කෙනෙක් කිව්වා කියලා.,DISINFO
5821,"ඔයාලා ඔයාගගේ අදහස හොඳයි, thanks… 😐",NORMAL
5822,ඇත්තටම රහසිගත report එකක් තියෙනවා අනුව බැංකු මුදල් අහිමි වෙනවා. share කරන්න!,DISINFO
5823,ඇත්තටම ඔයා මෙහෙම කතා කරන එක නවත්තනවද?,HATE
5824,අද 5G ගැන doctor කෙනෙක් කිව්වා කියලා. brain damage වෙනවා! 😶,DISINFO
5825,අද හෙට ඔයාට සුභ දවසක්!,NORMAL
5826,"මේක ඒ අය හරිම අමුතුයි, ඔයාගේේ කතාව බොරුයි.",HATE
5827,"ඔයා මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද?",NORMAL
5828,එයාලා වැඩක් නැති කතාව. 😅 🙂,HATE
5829,“අද වයිරස් ගැන ටිකක් හොයලා බැලුවාම. සුුදුළූණු කෑමෙන් cure!”,DISINFO
5830,අදට මේක share කරපු එකට ස්තුති! 🤔,NORMAL
5831,අදට මට හිතෙන්නේ මේක හොදෙයි.,NORMAL
5832,ඇත්තටම ඒ අය ඉක්මනට අයින් වෙන්න.,HATE
5833,internal message එකක් ආවා අනුව බැංකු accounts freeze කරනවා. share කරන්න.,DISINFO
5834,news එකෙන් අහලා අනුව බැංකු accounts freeze කරනවා. share කරන්න. 😐,DISINFO
5835,අද ඔයාලා මට හිතෙන්නනේ මේක හොඳයි!,NORMAL
5836,එයාලා කට වහගෙන ඉන්න! 🙄,HATE
5837,ඇත්තටම මම interesting එකක් 😄.,NORMAL
5838,“මට හිතෙන්නේ ඔයා මට හිතෙන්නේ මේක හොඳයි…”,NORMAL
5839,එක මේක හරිද කියලා කෙනෙක් confirm කරනන්න…,NORMAL
5840,5G brain damage වෙනවා — හෙටට කලින් වෙනස් වෙනවා කියලා.…,DISINFO
5841,විදුලි බිල ගැන doctor කෙනෙක් කිව්වවා කියලා. අඩක් වෙනවා!,DISINFO
5842,Dengue ඉක්මනින් cure — හෙටට කලින් වෙනස් වෙනවා කියලා!,DISINFO
5843,“කට්ටිය මෙහෙම කතා කරන එක නවත්තනවද. 🙂”,HATE
5844,“අදට ඔයාට සුභ දවසක්. 🤔”,NORMAL
5845,රජය ගැන news එකෙන් අහලා. අලුත් නීතියක් අදින්…,DISINFO
5846,මේක ඉන්ධන මිල අද රෑ announce කරයි කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා! 🤔,DISINFO
5847,“කට්ටිය ඉතාම නරක අදහස් දානවා.”,HATE
5848,“අද මේක try කරලා බලන්න ඕනෙ… 😐”,NORMAL
5849,“උඹ හරිම ලජ්ජාකරයි 😡… 😐”,HATE
5850,ඉන්ධන මිල හෙටම අඩු කරනවා — හෙටට කලින් වෙනස් වෙනවා කියල. 🙂,DISINFO
5851,“ඔයා අය නිතරම ප්රශ්න හදනවා…”,HATE
5852,අදම COVID cure කියලෑ confirm වෙලා තියෙනවා 😳 news එකෙන් අහලා.,DISINFO
5853,මම වැඩේ සාර්ථකයි කියලා හිතනවා!,NORMAL
5854,ඔය වගේ අය කට වහගෙන ඉන්න.!!,HATE
5855,ඒ අය ඉතාම නරක අදහස් දානවා.,HATE
5856,ඒ අය ඉක්මනනට අයින් වෙන්න.,HATE
5857,ඒ අය මෙහෙම කතා කරන එක නවත්තනවද!!,HATE
5858,කට්ටිය උඹට තේරෙන්නේ නැද්ද! 😶,HATE
5859,“අද 5G ලෙඩ දෙනවා — හෙටට කලින් වෙනස් වෙනවා කියලා!!”,DISINFO
5860,ඔය වගේ අය උඹට තේරෙන්නේ නැද්ද! 🙂,HATE
5861,කට්ටිය හරිම ලජ්ජාකරයි 😡,HATE
5862,මේක ඉන්ධන මිල ගැන doctor කෙනෙක් කිව්වා කියලා. අද රෑ announce කරයි! 😶,DISINFO
5863,රජය අලුත් නීතියක් අදින් කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි). 🤔,DISINFO
5864,හෙට නියමයි 🔥!,NORMAL
5865,“ඔයා මමෝඩ කතාවක්.”,HATE
5866,“මට හිතෙන්නේ Dengue ඉක්මනින් cure කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි)…”,DISINFO
5867,ඔයා මට හිතෙන්නේ මේක හොඳයි.,NORMAL
5868,කට්ටිය ඉක්මනට අයින් වෙන්න!!,HATE
5869,මම මේක share කරපු එකට ස්තුති!,NORMAL
5870,WhatsApp group එකකින් ආපු info එකක් අනුව බැංකු මුදල් අහිමි වෙනවා. share කරන්න.,DISINFO
5871,ඔයා මෝඩ කතාවක්.!!,HATE
5872,අද ඔයාට සුභ දදවසක්!!,NORMAL
5873,අදම රජය අලුත් නීතියක් අදින් කියලා confirm වෙලා තියෙනවා 😳 internal message එකක් ආවා. 😐,DISINFO
5874,මේ අද වැස්ස අඩු වගේ.,NORMAL
5875,5G ලෙඩ දෙනවා කියලා official එකෙන් කියලා තියෙනනවා (පසුව නැති කරයි).,DISINFO
5876,ඔය වගේ අය උඹට තේරෙන්නේ නැද්ද?,HATE
5877,කට්ටිිය වැඩක් නැති කතාව…,HATE
5878,ආණ්ඩුවේ එකෙක් කියලා අනුව ඉන්ධන මිල හෙටම අඩු කරනවා. share කරන්න!,DISINFO
5879,ඒ අය අය නිතරම ප්රශ්න හදනවා… 🤔,HATE
5880,ඉන්ධන මිල අද රෑ announce කරයි කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).,DISINFO
5881,මට හිතෙන්නේ අදම බැංකු මුදල් අහිමි වෙනවා කියලා confirm වෙලා තියෙනවා 😳 ටිකක් හොයලා බැලුවාම. 🤔,DISINFO
5882,හෙට මට හිතෙන්නේ මේක හොඳඳයි…,NORMAL
5883,එක මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද.,NORMAL
5884,ඔය ඉක්මනට අයින් වෙන්න. 😅,HATE
5885,“කට්ටිය මෙහෙම කතා කරන එක නවත්තනවද?”,HATE
5886,"මේ මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද!",NORMAL
5887,උඹ මේ වගේ කතා කරන එක හරි නෑ.!!!,HATE
5888,අද වැඩේ සාර්ථකයි කියලා හිතනවා.,NORMAL
5889,අද internal message එකක් ආවා අනුව ඉන්ධන මිල හෙටම අඩු කරනවා. share කරන්න. 😶,DISINFO
5890,“මේක මේක හරිද කියලා කෙනෙක් confirm කරන්න.”,NORMAL
5891,ආණ්ඩුවේ එකෙක් කියලා අනුව වයිරස් මිරිස් කෑමෙන් cure. share කරන්න.,DISINFO
5892,විදුලි බිල ගැන රහසිගත report එකක් තියෙනවා. අඩක් වෙනවා! 🙄,DISINFO
5893,ඇත්තටම අපි මේක share කරපු එකට ස්තුති.,NORMAL
5894,අපි මට හිතෙන්නේ මේක හොඳයි.,NORMAL
5895,ඔයා ඉක්මනට අයින් වෙන්න.,HATE
5896,අද අදම 5G ලෙඩ දෙනවා කියලා confirm වෙලා තියෙනවා 😳 ටිකක් හොයලා බැලුවාම!,DISINFO
5897,එයයාලා මෝඩ කතාවක්.,HATE
5898,බැංකු ගැන WhatsApp group එකකින් ආපු info එකක්. accounts freeze කරනවා!,DISINFO
5899,“මේක අපි ඔයා ඉස්සරහට බලමු…”,NORMAL
5900,අදට වැඩේ සාර්ථකයි කියලා හිතනවා.,NORMAL
5901,බැංකු මුදල් අහිමි වෙනවා — හෙටට කලින් වෙනස් වෙනවා කියලා. 😐,DISINFO
5902,අද ඔය වගේ අය ikmanata අයින් වෙන්න!! 🙂,HATE
5903,ඒ අය හරිම ලජ්ජාකරයි 😡.,HATE
5904,5G brain damage වෙනවා — හෙටට කලින් වෙනස් වෙනවා කියලෑ.,DISINFO
5905,අද අදම බැංකු මුදල් අහිමි වෙනවා කියලා confirm වෙලා තියෙනවා 😳 doctor කෙනෙක් කිව්වා කියලා. 😐,DISINFO
5906,මට හිතෙන්නේ මට හෙට එක තේරුණාා. 👍!,NORMAL
5907,වයිරස් මිරිස් කෑමෙන් cure කියලා දැනගන්න ලැබුණා. මේක delete කරනන්න එපා. 😐,DISINFO
5908,Dengue එක රරෑකින් හොඳ වෙයි කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා. 🤔,DISINFO
5909,ඔයා මෙහෙම කරන්න බැරිද?,NORMAL
5910,“5G ලෙඩ දෙනවා — හෙටට කලින් වෙනස් වෙනවා කියලා.”,DISINFO
5911,මේක කට්ටිය රට අහිංසක කරනවා කියලා පේනවා.,HATE
5912,COVID නැති වෙයි — හෙටට කලින් වෙනස් වෙනවා කියලා. 😅 🙄,DISINFO
5913,අදම වයිරස් සුදුළූණු කෑමෙන් cure කියලා confirm වෙලා තියෙනවා 😳 ටිකක් හොයලා බැලුවාම. 😶,DISINFO
5914,COVID හොඳ වෙයි කියලා official එකෙන් කියලාා තියෙනවා (පසුව නැති කරයි).,DISINFO
5915,“ඉන්ධන මිල අද රෑ announce කරයි කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).”,DISINFO
5916,මට හිතෙන්නේ රහසිගත report එකක් තියෙනවා අනුව COVID cure. share කරන්න.,DISINFO
5917,ඔය වැඩක් නැති කතාව. 😶,HATE
5918,මට හිතෙන්නේ Dengue ගැන රහසිගත report එකක් තියෙනවා. ඉක්මනින් cure!,DISINFO
5919,COVID නැති වෙයි කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා!!,DISINFO
5920,මම අඅද වැස්ස අඩු වගේ.,NORMAL
5921,අපි මේ ඉස්සරහට බලමු.,NORMAL
5922,ඔයා මෙහෙම කතා කරනන එක නවත්තනවද?,HATE
5923,කට්ටිය කෝෝලම් දාන්න එපා.,HATE
5924,ඔයා වැඩේ සාර්ථකයි කියලා හිතනවා.,NORMAL
5925,ඔය මේ වගේ කතා කරන එක හරි නෑ!!,HATE
5926,COVID හොඳ වෙයි කියලාා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).!! 😶,DISINFO
5927,මට එක එක තේරුණා. 👍!,NORMAL
5928,ඇත්තටම වයිරස් සුදුළළූණු කෑමෙන් cure — හෙටට කලින් වෙනස් වෙනවා කියලා. 😐,DISINFO
5929,එයාලා කට වහගෙන ඉන්න!!,HATE
5930,උඹ මෝඩ කතාවක්. 🤔,HATE
5931,අද අදම බැංකු මුදල් අහිමි වෙනවා කියලා confirm වෙලා තියෙනවා 😳 internal message එකක් ආවා. 🙂,DISINFO
5932,"මම ඔයාගේ අදහස හොඳයි, thanks! 😶",NORMAL
5933,ඔයා වගේ අය නිසා වැඩක් වෙන්නේ නැහැ. 😳 🙄,HATE
5934,කට්ටිය ඉතාම නරක අදහස් දානවවා!,HATE
5935,ඇත්තටම එයාලා වගේ අය නිසා වැඩක් වෙන්නේ නැහැ!!,HATE
5936,විදුලි බිල ගැන ආණ්ඩුවේ එකෙක් කියලා. අඩක් වෙනවා!!,DISINFO
5937,රහසිගත report එකක් තියෙනවා අනුව COVID cure. share කරන්න.,DISINFO
5938,බැංකු accounts freeze කරනවා — හෙටට කලින් වෙනස් වෙනවා කියලා. 😶,DISINFO
5939,මේක internal message එකක් ආවා අනුව විදුලි බිල අඩක් වෙනවා. share කරන්න!!,DISINFO
5940,ඔයා මෙහෙම කතා කරන එක නවත්තනවද!! 😐,HATE
5941,ඔය කට වහගෙන ඉන්න…,HATE
5942,අපි මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද?,NORMAL
5943,ඔයා මෙහෙම කතා කරන එක නවත්තනවද?,HATE
5944,ඔයලා මට හිතෙන්නේ මේක හොඳයි!,NORMAL
5945,අදට මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද…,NORMAL
5946,එයාලා වගේ අය නිසා වැඩක් වෙන්නේ නැහැ.,HATE
5947,ඒ අය අය නිතරම ප්රශ්න හදනවා!,HATE
5948,ආණ්ඩුවේ එකෙක් කියල අනුවව COVID cure. share කරන්න!!,DISINFO
5949,ඇත්තටම doctor කෙනෙක් කිව්වා කියල අනුව 5G brain damage වෙනනවා. share කරන්න.,DISINFO
5950,මට හිතෙන්නේ උඹ කට වහගෙන ඉන්න.,HATE
5951,උඹ කට වහගෙන ඉන්න.,HATE
5952,"හෙට ඔයගේ අදහස හොඳයි, thanks!",NORMAL
5953,මේක විදුලි බිල free කරයි කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).,DISINFO
5954,එක වැඩේ සාර්ථකයි කියලා හිතනවා.,NORMAL
5955,මේක මට හෙට එක තේරුණා. 👍,NORMAL
5956,“ටිකක් හොයලා බැලුවාම අනුව Dengue ඉක්මනින් cure. share කරන්න.”,DISINFO
5957,උඹ මෙහෙම කතා කරන එක නවත්තනවද?,HATE
5958,උඹ වැඩක් නැති කතාව! 😐,HATE
5959,අද මේක හරිද කියලා කෙනෙක් confirm කරන්න!! 🙂,NORMAL
5960,“අදට මේක try කරලා බලන්න ඕනනෙ.”,NORMAL
5961,“ඇත්තටම එක මේක try කරලා බලන්න ඕනෙ…”,NORMAL
5962,මේක උඹ මෙහෙම කතා කරන එක නවත්තනවද?,HATE
5963,ඇත්තටම අපි oyaලා ඉස්සරහට බලමු!!,NORMAL
5964,“බැංකු මුදල් අහිමි වෙනවා — හෙටට කලින් වෙනස් වෙනවා කියලා…”,DISINFO
5965,මේක ඒ අය වැඩක් නැති කතාව.,HATE
5966,මට හිතෙන්නේ oya රට කාලා කියලෑ පේනවා!!,HATE
5967,“මට හිතෙන්නේ අදම විදුලි බිල අඩක් වෙනවා කියල confirm වෙලා තියෙනවා 😳 WhatsApp group එකකින් ආපු info එකක්.”,DISINFO
5968,“රජය රහසිගත report එකක් — හෙටට කලින් වෙනස් වෙනවා කියලාා.”,DISINFO
5969,කට්ටිය කට වහගෙන ඉන්න.,HATE
5970,news එකෙන් අහලා අනුව විදුලි බිල free කරයි. share කරන්න. 🙂,DISINFO
5971,“කට්ටිය කෝලම් දාන්න එපා!!”,HATE
5972,උඹ ඉක්මනට අයින් වෙන්න.,HATE
5973,අපි හෙට ඉස්සරහට බලමු…,NORMAL
5974,ඔය වගේ අය මෙහෙම කතා කරන එක නවත්තනවද… 🤔,HATE
5975,ඇත්තටම අදම වයිරස් සුදුළූණු කෑමෙන් cure කියලා confirm වෙලා තියෙනවා 😳 WhatsApp group එකකින් ආපු info එකක්.,DISINFO
5976,විදුලි බිල අඩක් වෙනවා කියලා දැනගන්න ලැබුණා. මේක delete කරන්න එපා. 🙄,DISINFO
5977,“මේක ඔයාට සුභ දවසක්!”,NORMAL
5978,“ඔයා මෙහෙම කතා කරන එක නවත්තනවද? 😐”,HATE
5979,අදට මේක හරිද කියලා කෙනෙක් confirm කරන්න. 😐,NORMAL
5980,වයයිරස් සුදුළූණු කෑමෙන් cure කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි). 😅 🙄,DISINFO
5981,ඇත්තටම ඉන්ධන මිල හෙටම අඩු කරනවා කියලා official එකෙන් කියලා තියෙනවා (පසුව නැති කරයි).,DISINFO
5982,අද වැඩේ සාර්ථකයි කියල හිතනවා!,NORMAL
5983,උඹ රට බිඳලා කියල පේනවා.,HATE
5984,ඇත්තටම වයිරස් මිරිස් කෑමෙන් cure — හෙටට කලින් වෙනස් වෙනවා කියලා.,DISINFO
5985,"මේක මේක ගැන මට තේරෙන්නෙ නැහැ, explain කරන්න පුලුවන්ද.",NORMAL
5986,ඇත්තටම කට්ටිය කට වහගෙන ඉන්න.,HATE
5987,ඇත්තටම එයාලා වැඩක් නැති කතාව.,HATE
5988,අද කට්ටිය කට වහගෙන ඉන්න…,HATE
5989,ඒ අය කෝලම් දාන්න එපා. 😐,HATE
5990,අද අදම වයිරස් සුදුළූණු කෑමෙන් cure කියලා confirm වෙලා තියෙනවා 😳 news එකෙන් අහලා!,DISINFO
5991,ඇත්තටම අදට අද වැස්ස අඩු වගේ.,NORMAL
5992,මේක මේ මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද?,NORMAL
5993,වයිරස් සුදුළූණු කෑමෙන් cure — හෙටට කලින් වෙනස් වෙනවා කියලා!! 🤔,DISINFO
5994,මේක නියමයි 🔥 😶,NORMAL
5995,ඔය වගේ අය ඉක්මනට අයින් වෙන්නන!! 🙄,HATE
5996,ඔයාලා නියමයි 🔥!! 🙄,NORMAL
5997,“ඇත්තටම මේක මට හිතෙන්නේ මේක හොඳයි! 🤔”,NORMAL
5998,උඹ මෝඩ කතාවක්.,HATE
5999,අද මට ඔයා එක තේරුණා. 👍,NORMAL
6000,එයාලා ඉතාම නරක අදහස් දානවා. 😐,HATE
6001,මම මේ ගැන තව විස්තර තියෙන්නෙ කොහෙද?,NORMAL
