text,label,flag_words
"ටික්ටොක්කර්ලා රහසේ මොකක්හරි කරනවා කතාවක් යනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"රහසේ, කරනවා, කතාවක් යනවා, යනවා, කතාවක්, නමුත්"
"දේශපාලකයන් ගැන අදහස් වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"පුවත් ආයතන අහලා තියෙනවා බේරාගන්න නීති රහසේ වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහසේ, කරනවා, සාක්ෂි, වෙනස්, ඒකට, තියෙනවා"
යූටියුබර්ලා පසුගිය කාලේදී අපැහැදිලි වගේ අඩුපාඩු පේන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
දේශපාලකයන් ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
ඔයා හැමදාම මෙහෙමයි: ඇත්තටම නරකයි. වෙන අයට හානියක් කරනවා නෙමෙයිද?,HATE,"කරනවා, ඇත්තටම, හැමදාම මෙහෙමයි, හැමදාම, මෙහෙමයි, ඇත්තටම නරකයි"
"කණ්ඩායම් නායකයෝ ගැන විවේචනයක් තියෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
ඔය පිරිසගේ වැඩ අසභ්‍ය වැඩ දැන් බලන්න.,HATE,"අසභ්‍ය, බලන්න, වැඩ, අසභ්ය වැඩ, අසභ්ය, පිරිසගේ"
"අහලා තියෙනවා බ්ලොග් ලියන අය ලෙඩක් හදාගෙන මිනිස්සු බය කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, කරනවා, තියෙනවා, මිනිස්සු, මමත් තහවුරු, මමත්"
"රාජ්‍ය සේවකයන් සමහර පසුගිය කාලේදී පක්ෂපාති වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
එයාලා වැඩේ සහමුලින්ම මෝඩ තීරණ. වැඩක් නැති වාද කරන්නෙ. ආයෙම කරන්නේ නැතුව ඉන්න!,HATE,"මෝඩ, කරන්නේ, වැඩේ, නැති, කරන්නේ නැතුව ඉන්න, ආයෙම කරන්නේ නැතුව"
එයාලා ඇත්තටම නරකයි ඒකයි.,HATE,"ඒකයි, ඇත්තටම, ඇත්තටම නරකයි, නරකයි, එයාලා"
"ගුරුවරුන් සමහර වෙලාවට වැඩි දත්ත/සාක්ෂි සමඟ වැඩිපුර පැහැදිලි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
කණ්ඩායම් නායකයෝ අදාල තත්ත්වය අනුව අතිශය සරල වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"අහලා තියෙනවා කණ්ඩායම් නායකයෝ දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, කරනවා, වෙනස්, තියෙනවා, වෙනස් කරනවා, ප්රතිඵල"
"ගුරුවරුන් ඇතැම් අවස්ථාවල වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය කණ්ඩායම කියන දේ අහන්නත් අමාරුයි. හදවතින්ම වැඩකට නැහැ. නවත්තන්න!,HATE,"නවත්තන්න, අහන්නත් අමාරුයි, අහන්නත්, අමාරුයි, හදවතින්ම, කණ්ඩායම"
ඔය කණ්ඩායම අන්ධ හැසිරීම නෙමෙයිද?,HATE,"කණ්ඩායම, අන්ධ හැසිරීම, හැසිරීම, අන්ධ"
කණ්ඩායම් නායකයෝ සමහර වෙලාවට අතිශය සරල වගේ වගේ හැඟෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
එයාලා හදවතින්ම වැඩකට නැහැ. වගකීම ගන්න! ඉතින්.,HATE,"වගකීම ගන්න, වගකීම, ගන්න, හදවතින්ම, වැඩකට, එයාලා"
"රාජ්‍ය සේවකයන් සමහර අවස්ථා කිහිපයකදී අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
මේක ඔය පිරිසගේ පුරුද්දක් වගේ—කට්ට කාලයක් නාස්ති,HATE,"මේක, පුරුද්දක්, කට්ට කාලයක් නාස්ති, කාලයක් නාස්ති, කට්ට කාලයක්, නාස්ති"
"වෘත්තීයවේදීන් ඇතැම් මේ දවස්වල අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
ඔය කණ්ඩායම හරිම අදාල නැති වැඩ නේද? නවත්තන්න! ඒකයි.,HATE,"නවත්තන්න, වැඩ, ඒකයි, නැති, කණ්ඩායම, අදාල නැති වැඩ"
"මාධ්යවේදීන් කුඩා පිරිසක් වෙන වෙන වෙලාවට අතිශය සරල වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
යූටියුබර්ලා මේ දවස්වල අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔය admin ලා වැඩේ අතිශය මෝඩ තීරණ. සමාජය අවුල් කරනවා. මොළේ යොදාගන්න! දැන් බලන්න.,HATE,"මෝඩ, බලන්න, කරනවා, වැඩේ, admin, මොළේ යොදාගන්න"
දේශපාලකයන් ඇතැම් අවස්ථාවල අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් ඇතැම් අවස්ථාවල වැඩි ආචාරධර්ම වැඩිපුර තබාගන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය සෙට් එකගේ වැඩ අන්ධ හැසිරීම,HATE,"වැඩ, සෙට්, අන්ධ හැසිරීම, හැසිරීම, අන්ධ, එකගේ"
"ඇතුලේ කෙනෙක් කියනවා යූටියුබර්ලා සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"රහස්, ඇතුලේ කෙනෙක්, තහවුරු, මමත් තහවුරු, මමත්, කෙනෙක්"
ඔය පිරිස කියන දේ අහන්නත් අමාරුයි. ඇත්තටම වැඩකට නැහැ. වගකීම ගන්න! දැන් බලන්න.,HATE,"වගකීම ගන්න, බලන්න, වගකීම, ඇත්තටම, අහන්නත් අමාරුයි, අහන්නත්"
"රාජ්‍ය සේවකයන් කිහිපදෙනෙක් මේ දවස්වල අඩු සාක්ෂි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
බ්ලොග් ලියන අය සමහර වෙලාවට අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
එයාලා පිළිවෙලක් නෑ නෙමෙයිද?,HATE,"එයාලා, පිළිවෙලක්"
පොලිස් නිලධාරීන් ගැන ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු, වෙනස්, ප්රතිඵල, සත්යද තහවුරු කරගන්න, සත්යද තහවුරු, තහවුරු කරගන්න"
"සමාජ මාධ්‍ය පරිශීලකයන් කිහිපදෙනෙක් අවස්ථා කිහිපයකදී අධික වේගයෙන් වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
ඔය පාලකයෝ කරන වැඩෙන් බොරුව පතුරවනවා. දැන්ම හදාගන්න! හරිද?,HATE,"බොරුව, බොරු, පතුරවනවා, හරිද, කරන වැඩෙන්, වැඩෙන්"
ඔය ටීම් එක වැඩේ හරිම අසාර්ථකයි. වැඩක් නැති වාද කරන්නෙ. ආයෙම කරන්නේ නැතුව ඉන්න! නෙමෙයිද?,HATE,"කරන්නේ, වැඩේ, ටීම්, නැති, කරන්නේ නැතුව ඉන්න, ආයෙම කරන්නේ නැතුව"
මේක ඔය පිරිසගේ පුරුද්දක් වගේ—අන්ධ හැසිරීම ඒකයි.,HATE,"ඒකයි, මේක, පුරුද්දක්, අන්ධ හැසිරීම, හැසිරීම, අන්ධ"
කාර්ය මණ්ඩලය ගැන සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා ගොඩක් අය කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු, තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, සත්යද තහවුරු කරගන්න, සත්යද තහවුරු"
ඔය කණ්ඩායම කරන වැඩෙන් වෙන අයට හානියක් කරනවා. කඩිනම්ව වෙනස් වෙන්න! නෙමෙයිද?,HATE,"කරනවා, කරන වැඩෙන්, වැඩෙන්, කරන, කඩිනම්ව වෙනස් වෙන්න, කඩිනම්ව වෙනස්"
"වෛද්‍යවරුන් හෙළිවුණා කියලා කියනවා සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"හෙළිවුණා, සාක්ෂි, ඒකට, තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා"
බ්ලොග් ලියන අය වෙන වෙන වෙලාවට අධික වේගයෙන් වගේ වගේ හැඟෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"ටික්ටොක්කර්ලා කිහිපදෙනෙක් කාලෙකට කාලෙට අවධානය අඩු වගේ අඩුපාඩු පේන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"වෘත්තීයවේදීන් ගැන විවේචනයක් තියෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
ගුරුවරුන් ගැන දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා හෙළිවුණා කියලා කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"හෙළිවුණා, තහවුරු, කරනවා, වෙනස්, වෙනස් කරනවා, ප්රතිඵල"
ඔය සෙට් එකගේ වැඩ පිළිවෙලක් නෑ,HATE,"වැඩ, සෙට්, පිළිවෙලක්, එකගේ, එකගේ වැඩ, සෙට් එකගේ"
ගුරුවරුන් ඇතැම් අවස්ථාවල අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
පුවත් ආයතන වෙන වෙන වෙලාවට අධික වේගයෙන් වගේ පෙනෙන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
කණ්ඩායම් නායකයෝ අලුත් ප්‍රවණතාවයක් වෙලා පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
"අහලා තියෙනවා යූටියුබර්ලා සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"රහස්, තහවුරු, තියෙනවා, මමත් තහවුරු, මමත්, අහලා තියෙනවා"
"දේශපාලකයන් අතුරින් කිහිපය වෙන වෙන වෙලාවට අඩු සාක්ෂි වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එකම විදිය නෑ.",NORMAL,
"පුවත් ආයතන හෙළිවුණා කියලා කියනවා දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"හෙළිවුණා, කරනවා, සාක්ෂි, වෙනස්, ඒකට, වෙනස් කරනවා"
"පොලිස් නිලධාරීන් මේ දවස්වල වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
"පුවත් ආයතන සමහර අදාල තත්ත්වය අනුව අඩු සාක්ෂි වගේ පෙනෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් කීප දෙනෙක් කාලෙකට කාලෙට අසමතුලිත වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
පුවත් ආයතන ඇතැම් අවස්ථාවල අතිශය සරල වගේ පෙනෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
ඔයාලා අතිශය අසාර්ථකයි. ආයෙම කරන්නේ නැතුව ඉන්න! ඒකයි.,HATE,"කරන්නේ, ඒකයි, කරන්නේ නැතුව ඉන්න, ආයෙම කරන්නේ නැතුව, නැතුව ඉන්න, කරන්නේ නැතුව"
"පුවත් ආයතන ගැන අදහස් වෙනස් වෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"මාධ්යවේදීන් කීප දෙනෙක් අදාල තත්ත්වය අනුව අවධානය අඩු වගේ වගේ හැඟෙන්න පුළුවන්, නමුත් බහුතරය එහෙම නෙවෙයි.",NORMAL,
"වෘත්තීයවේදීන් සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් ඇතුලේ කෙනෙක් කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහස්, ඇතුලේ කෙනෙක්, තොරතුරු, නමුත් නිල තොරතුරු, නිල තොරතුරු, නමුත් නිල"
"පොලිස් නිලධාරීන් පිටරටවලින් මුදල් ගන්නවා හෙළිවුණා කියලා කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"හෙළිවුණා, තොරතුරු, නමුත් නිල තොරතුරු, නිල තොරතුරු, නමුත් නිල, නිල"
ඔය සෙට් එක බොහොම මෝඩ තීරණ නේද? ආයෙම කරන්නේ නැතුව ඉන්න!,HATE,"මෝඩ, කරන්නේ, සෙට්, කරන්නේ නැතුව ඉන්න, ආයෙම කරන්නේ නැතුව, මෝඩ තීරණ"
"ගුරුවරුන් කුඩා පිරිසක් අදාල තත්ත්වය අනුව පක්ෂපාති වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
දේශපාලකයන් අදාල තත්ත්වය අනුව අසමතුලිත වගේ පෙනෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"කණ්ඩායම් නායකයෝ සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"ඇතුලේ කෙනෙක්, තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, නමුත් නිල තොරතුරු, නිල තොරතුරු"
මේක ඔය පාලකයෝගේ පුරුද්දක් වගේ—ලජ්ජාවක් ඉතින්.,HATE,"මේක, පුරුද්දක්, ලජ්ජාවක්, පාලකයෝගේ, මේක පාලකයෝගේ පුරුද්දක්, මේක පාලකයෝගේ"
ඔය පාලකයෝ බොරුව නෙමෙයිද?,HATE,"බොරුව, බොරු, පාලකයෝ"
පොලිස් නිලධාරීන් පසුගිය කාලේදී අධික වේගයෙන් වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"බ්ලොග් ලියන අය රහසේ පාලනයක් තියෙනවා අහලා තියෙනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහසේ, තොරතුරු, තියෙනවා, නමුත් නිල තොරතුරු, නිල තොරතුරු, නමුත් නිල"
පුවත් ආයතන ගැන පිටරටවලින් මුදල් ගන්නවා ගොඩක් අය කියනවා. ඒක සත්‍යද කියලා තහවුරු කරගන්න ඕන.,DISINFO,"තහවුරු, සත්යද තහවුරු කරගන්න, සත්යද තහවුරු, තහවුරු කරගන්න, සත්යද, කරගන්න"
වෘත්තීයවේදීන් කාලෙකට කාලෙට අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
එයාලා කියන දේ අහන්නත් අමාරුයි. හරිම මෝඩ තීරණ. දැන්ම හදාගන්න! හරිද?,HATE,"මෝඩ, හරිද, අහන්නත් අමාරුයි, අහන්නත්, අමාරුයි, හදාගන්න"
"පුවත් ආයතන ඇතැම් මේ දවස්වල අසමතුලිත වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
"මාධ්යවේදීන් රහසේ මොකක්හරි කරනවා ඇතුලේ කෙනෙක් කියනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"රහසේ, ඇතුලේ කෙනෙක්, කරනවා, කෙනෙක්, ඇතුලේ, නමුත්"
"කාර්ය මණ්ඩලය දත්ත මාරු කරලා ප්‍රතිඵල වෙනස් කරනවා ගොඩක් අය කියනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"කරනවා, වෙනස්, තොරතුරු, වෙනස් කරනවා, ප්රතිඵල, නමුත් නිල තොරතුරු"
දේශපාලකයන් වෙන වෙන වෙලාවට අධික වේගයෙන් වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
මාධ්යවේදීන් මේ දවස්වල අසමතුලිත වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"අහලා තියෙනවා දේශපාලකයන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, තියෙනවා, මමත් තහවුරු"
පුවත් ආයතන අදාල තත්ත්වය අනුව අතිශය සරල වගේ අඩුපාඩු පේන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"පොලිස් නිලධාරීන් අදාල තත්ත්වය අනුව වැඩි වගකීම වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
රාජ්‍ය සේවකයන් අවස්ථා කිහිපයකදී අවධානය අඩු වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
ඔය පිරිස කියන දේ අහන්නත් අමාරුයි. සහමුලින්ම ලජ්ජාවක්. ආයෙම කරන්නේ නැතුව ඉන්න!,HATE,"කරන්නේ, අහන්නත් අමාරුයි, අහන්නත්, අමාරුයි, පිරිස, කරන්නේ නැතුව ඉන්න"
මාධ්යවේදීන් මේ දවස්වල අතිශය සරල වගේ අඩුපාඩු පේන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
"පුවත් ආයතන තුළ දුර්වලතා කිහිපයක් තිබ්බත්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"හෙළිවුණා කියලා කියනවා රාජ්‍ය සේවකයන් බේරාගන්න නීති රහසේ වෙනස් කරනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"රහසේ, හෙළිවුණා, තහවුරු, කරනවා, වෙනස්, වෙනස් කරනවා"
ඔය කණ්ඩායමගේ වැඩ මෝඩ තීරණ නෙමෙයිද?,HATE,"මෝඩ, වැඩ, මෝඩ තීරණ, තීරණ, කණ්ඩායමගේ, කණ්ඩායමගේ වැඩ"
"කාර්ය මණ්ඩලය රහසේ මොකක්හරි කරනවා අහලා තියෙනවා, නමුත් පරීක්ෂා කරලා නැහැ.",DISINFO,"රහසේ, කරනවා, තියෙනවා, අහලා තියෙනවා, අහලා, නමුත්"
"පොලිස් නිලධාරීන් අහලා තියෙනවා ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"සාක්ෂි, වෙනස්, ඒකට, තියෙනවා, ප්රතිඵල, ඒකට හොඳ සාක්ෂි"
"පොලිස් නිලධාරීන් ඇතැම් අවස්ථාවල වැඩි නිවැරදි කිරීමක් (correction) දාන්න ඕන, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
වෛද්‍යවරුන් අවස්ථා කිහිපයකදී අසමතුලිත වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
යූටියුබර්ලා මේ දවස්වල අඩු සාක්ෂි වගේ ලගාවෙන් බලද්දි වෙනස් වෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
ඔයාලා හරිම වගකීමක් නෑ නේද? ආයෙම කරන්නේ නැතුව ඉන්න!,HATE,"කරන්නේ, කරන්නේ නැතුව ඉන්න, ආයෙම කරන්නේ නැතුව, නැතුව ඉන්න, කරන්නේ නැතුව, ආයෙම කරන්නේ"
ඔය admin ලා පිළිවෙලක් නෑ නෙමෙයිද?,HATE,"admin, පිළිවෙලක්"
"කණ්ඩායම් නායකයෝ අතුරින් කිහිපය වෙන වෙන වෙලාවට අපැහැදිලි වගේ ප්‍රශ්න ඇති වෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
ඔය පාලකයෝ කියන දේ අහන්නත් අමාරුයි. බොහොම ලජ්ජාවක්. වගකීම ගන්න!,HATE,"වගකීම ගන්න, වගකීම, අහන්නත් අමාරුයි, අහන්නත්, අමාරුයි, ගන්න"
"හෙළිවුණා කියලා කියනවා වෘත්තීයවේදීන් රහසේ පාලනයක් තියෙනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"රහසේ, හෙළිවුණා, තහවුරු, තියෙනවා, මමත් තහවුරු, මමත්"
ගුරුවරුන් අදාල තත්ත්වය අනුව අපැහැදිලි වගේ වගේ හැඟෙන්න පුළුවන්. ඒත් හැමෝම එකම විදිය නෑ.,NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් ගැන විවේචනයක් තියෙන්න පුළුවන්, නමුත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
"පුවත් ආයතන කීප දෙනෙක් අවස්ථා කිහිපයකදී අඩු සාක්ෂි වගේ වගේ හැඟෙන්න පුළුවන්, හැබැයි හැමෝම ඒකට අයිති නෑ.",NORMAL,
"කණ්ඩායම් නායකයෝ තුළ දුර්වලතා කිහිපයක් තිබ්බත්, ඒත් හැමෝම එහෙම නෙවෙයි.",NORMAL,
වෛද්‍යවරුන් අදාල තත්ත්වය අනුව පක්ෂපාති වගේ අඩුපාඩු පේන්න පුළුවන්. හැබැයි හැමෝම ඒකට අයිති නෑ.,NORMAL,
"මාධ්යවේදීන් හෙළිවුණා කියලා කියනවා රහසේ පාලනයක් තියෙනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහසේ, හෙළිවුණා, සාක්ෂි, ඒකට, තියෙනවා, ඒකට හොඳ සාක්ෂි"
"යූටියුබර්ලා කියනවා බේරාගන්න නීති රහසේ වෙනස් කරනවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"රහසේ, කරනවා, සාක්ෂි, වෙනස්, ඒකට, වෙනස් කරනවා"
"කණ්ඩායම් නායකයෝ සියල්ලම නියම කරන්නේ එක රහස් කණ්ඩායමක් අහලා තියෙනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"රහස්, තොරතුරු, තියෙනවා, නමුත් නිල තොරතුරු, නිල තොරතුරු, නමුත් නිල"
මේක ඔය ටීම් එකගේ පුරුද්දක් වගේ—අදාල නැති වැඩ හරිද?,HATE,"වැඩ, හරිද, ටීම්, නැති, මේක, පුරුද්දක්"
සමාජ මාධ්‍ය පරිශීලකයන් ගැන කතා කරනකොට සාක්ෂි/දත්ත බලන්න ඕන. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
වෘත්තීයවේදීන් සමහර වෙලාවට අපැහැදිලි වගේ අඩුපාඩු පේන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
"වෘත්තීයවේදීන් කුඩා පිරිසක් අවස්ථා කිහිපයකදී අසමතුලිත වගේ වගේ හැඟෙන්න පුළුවන්, එහෙම කියලා හැමෝම නෑ.",NORMAL,
"සමාජ මාධ්‍ය පරිශීලකයන් කියනවා ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"සාක්ෂි, වෙනස්, ඒකට, ප්රතිඵල, ඒකට හොඳ සාක්ෂි, හොඳ සාක්ෂි"
"ගොඩක් අය කියනවා දේශපාලකයන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"තහවුරු, තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, මමත් තහවුරු, මමත්"
වෘත්තීයවේදීන් කාලෙකට කාලෙට අවධානය අඩු වගේ පෙනෙන්න පුළුවන්. නමුත් බහුතරය එහෙම නෙවෙයි.,NORMAL,
කාර්ය මණ්ඩලය පසුගිය කාලේදී අඩු සාක්ෂි වගේ පෙනෙන්න පුළුවන්. එහෙම කියලා හැමෝම නෑ.,NORMAL,
ඔයා කරන වැඩෙන් මිනිස්සුන්ට අමාරු කරනවා. කඩිනම්ව වෙනස් වෙන්න! දැන් බලන්න.,HATE,"බලන්න, කරනවා, කරන වැඩෙන්, වැඩෙන්, කරන, කඩිනම්ව වෙනස් වෙන්න"
"මාධ්යවේදීන් හෙළිවුණා කියලා කියනවා පිටරටවලින් මුදල් ගන්නවා, ඒකට හොඳ සාක්ෂි නෑ.",DISINFO,"හෙළිවුණා, සාක්ෂි, ඒකට, ඒකට හොඳ සාක්ෂි, හොඳ සාක්ෂි, ඒකට හොඳ"
"ටික්ටොක්කර්ලා ප්‍රතිඵල අගය වෙනස් කරලා ජයගන්නවා කතාවක් යනවා, නමුත් නිල තොරතුරු නැහැ.",DISINFO,"වෙනස්, තොරතුරු, ප්රතිඵල, නමුත් නිල තොරතුරු, නිල තොරතුරු, නමුත් නිල"
"පුවත් ආයතන මේ දවස්වල වැඩි පාරදර්ශිතාව වැඩි කළ යුතුයි, ඒකෙන් විශ්වාසය වැඩි වෙයි.",NORMAL,
ඔය admin ලා කියන දේ අහන්නත් අමාරුයි. හදවතින්ම අදාල නැති වැඩ. නවත්තන්න! ඒකයි.,HATE,"නවත්තන්න, වැඩ, ඒකයි, නැති, admin, අහන්නත් අමාරුයි"
මේක ඔය කණ්ඩායමගේ පුරුද්දක් වගේ—මෝඩ තීරණ නෙමෙයිද?,HATE,"මෝඩ, මේක, පුරුද්දක්, මෝඩ තීරණ, තීරණ, කණ්ඩායමගේ"
"ඇතුලේ කෙනෙක් කියනවා සමාජ මාධ්‍ය පරිශීලකයන් සැබෑ තොරතුරු සඟවලා බොරුව පතුරවනවා කියලා, මමත් තහවුරු කරලා නැහැ.",DISINFO,"ඇතුලේ කෙනෙක්, තහවුරු, තොරතුරු, බොරුව පතුරවනවා, පතුරවනවා, මමත් තහවුරු"
රාජ්‍ය සේවකයන් සතියකට වරක් වගේ පක්ෂපාති වගේ පෙනෙන්න පුළුවන්. නමුත් හැමෝම එහෙම නෙවෙයි.,NORMAL,
