post_id,text,tokens,rationales,label,hate word,Hate
1.08451e+18,අනේ හුකන්නෝ!!! ක්‍රිකට් ගහනව නම් ක්‍රිකට් ගහන් හිටපල්ලා පුක දීගෙන හැමිනෙන්නේ නැතුව...  තොපේ අම්මගේ රෙද්ද... කලු සල්ලි කිව්ව ගමන් ට්‍රිගර් වෙන ගොන් පකයො ටිකක් දාගෙන  ගහන මොන ක්‍රිකට් ද මේවා !,අනේ හුකන්නෝ ! ! ! ක්‍රිකට් ගහනව නම් ක්‍රිකට් ගහන් හිටපල්ලා පුක දීගෙන හැමිනෙන්නේ නැතුව. . . තොපේ අම්මගේ රෙද්ද . . . කලු සල්ලි කිව්ව ගමන් ට්‍රිගර් වෙන ගොන් පකයො ටිකක් දාගෙන ගහන මොන ක්‍රිකට් ද මේවා !,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['හුකන්නෝ', 'පුක', 'දීගෙන', 'හැමිනෙන්නේ', 'තොපේ', 'අම්මගේ', 'රෙද්ද', 'ගොන්', 'පකයො']",1
1.41613e+18,යකෝ අර Livingstone කාරයා දර පලනවනේ.පිස්සු ගැහිල්ලක්.,යකෝ අර Livingstone කාරයා දර පලනවනේ . පිස්සු ගැහිල්ලක් .,[],NOT,[],0
1.1373e+18,@USER ගොවියා මඩ සෝදගන්නෙ රජ කමට වගේ? GIF,@USER ගොවියා මඩ සෝදගන්නෙ රජ කමට වගේ ? GIF,[],NOT,[],0
1.19633e+18,@USER පයියට පයිය නොකියා අඹ ගහ වටග් නමක් කිවුවනං ඒක තමා ඒයි කුනුහරපෙ,@USER පයියට පයිය නොකියා අඹ ගහ වටග් නමක් කිවුවනං ඒක තමා ඒයි කුනුහරපෙ,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['පයියට', 'පයිය']",1
1.11998e+18,"@USER  @USER අනේ යකෝ තො කාලකන්නි ෆොටෝ ගහලා  මේකේ දාපන් තොගේ කෙරුවාව.තොපේ  අන්ඩුව කලින් ඉදන් දැනගෙන ඉදලා තියනවා මේ විනාශය ,කාලකන්නියා අහිංසක ජිවිත නැති උනා නිසා  හිනා වෙනවා වගේ සක්කිලි වැඩ පකෝමේ.තොපිට අපි බය නෑ පුලුවන් දෙයක් කරපන් අපිට මෙහෙම ලියනවට.තෝ ආචාර්ය පට්ටම ගත්තේ කොහෙන්ද කියපන් මුලින්","@USER @USER අනේ යකෝ තො කාලකන්නි ෆොටෝ ගහලා මේකේ දාපන් තොගේ කෙරුවාව.තොපේ අන්ඩුව කලින් ඉදන් දැනගෙන ඉදලා තියනවා මේ විනාශය , කාලකන්නියා අහිංසක ජිවිත නැති උනා නිසා හිනා වෙනවා වගේ සක්කිලි වැඩ පකෝමේ . තොපිට අපි බය නෑ පුලුවන් දෙයක් කරපන් අපිට මෙහෙම ලියනවට . තෝ ආචාර්ය පට්ටම ගත්තේ කොහෙන්ද කියපන් මුලින්","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",OFF,"['තො', 'කාලකන්නි', 'කාලකන්නියා', 'සක්කිලි', 'පකෝමේ', 'තොපිට', 'තෝ']",1
5.92907e+17,@USER @USER  තෝ GOT බලල මල වදේ.. හැම තැනම කැ ගහනවා..,@USER @USER තෝ GOT බලල මල වදේ . . හැම තැනම කැ ගහනවා . .,[],NOT,[],0
1.13842e+18,@USER පොලිසිය ඔයා කොහෙද ඉන්නේ,@USER පොලිසිය ඔයා කොහෙද ඉන්නේ,[],NOT,[],0
1.42326e+18,@USER මේක කරන්න දවස් 4ක් ගියා...,@USER මේක කරන්න දවස් 4ක් ගියා . . .,[],NOT,[],0
1.18145e+18,මැද මුලන වලව්වේ ඉදන් නිවැරිදි තීන්දූ තීරණ ගත්ත නිසා..තමයි අද මේ වගේ පඩි කථා කියන බොහොමයක් එවුන් මේකේ කොටන්න වත් ජීවතුන් අතර ඉන්නේ.....      වෙද්දීත් ජංගියේ චූ පෙරාගත්ත හුජ්ජ එවුන් මේවා දන්නේ නෑ..... kavinda bandara @USER  · 8 Oct 2019 දේශපාලන පක්ෂඅනුව තීරණ ගන්නා ආයතන .එජාපය - කෘත්‍යාධිකාරි මණ්ඩලය .ශ්‍රීලනිපය - මධ්‍යම කාරක සභාව .ජවිපේ - දේශපාලන මණ්ඩලය .ශ්‍රීලංමුකෝ - උත්තරීතර මණ්ඩලය .පෙරටුගාමී - විධායක සභාව .ජාතික හෙල උරුමය - මධ්‍යම කාරක සභාව .ටීඑන්ඒ - මධ්‍යම කාරක සභාව .ශ්‍රීලංපොපේ - මැදමුලන වලව්ව Copied,මැද මුලන වලව්වේ ඉදන් නිවැරිදි තීන්දූ තීරණ ගත්ත නිසා . . තමයි අද මේ වගේ පඩි කථා කියන බොහොමයක් එවුන් මේකේ කොටන්න වත් ජීවතුන් අතර ඉන්නේ . . . . . වෙද්දීත් ජංගියේ චූ පෙරාගත්ත හුජ්ජ එවුන් මේවා දන්නේ නෑ . . . . . kavinda bandara @USER 8 Oct 2019 දේශපාලන පක්ෂඅනුව තීරණ ගන්නා ආයතන . එජාපය - කෘත්‍යාධිකාරි මණ්ඩලය . ශ්‍රීලනිපය - මධ්‍යම කාරක සභාව . ජවිපේ - දේශපාලන මණ්ඩලය . ශ්‍රීලංමුකෝ - උත්තරීතර මණ්ඩලය . පෙරටුගාමී - විධායක සභාව . ජාතික හෙල උරුමය - මධ්‍යම කාරක සභාව . ටීඑන්ඒ - මධ්‍යම කාරක සභාව . ශ්‍රීලංපොපේ - මැදමුලන වලව්ව Copied,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['ජංගියේ', 'චූ', 'හුජ්ජ']",1
1.19468e+18,@USER  @USER මේවාගේ මිනිහ හරියට කතාකරල තියෙනවා මම පොන්නයද කියල උඹ කිවුවද ඌට නම් පුකේ අරින්න ගියේ නෑඔය කිවුව පයිය කටට අරන්ද දන්නෑ ගොන්ද නැද්ද බැලුවේ,@USER @USER මේවාගේ මිනිහ හරියට කතාකරල තියෙනවා මම පොන්නයද කියල උඹ කිවුවද ඌට නම් පුකේ අරින්න ගියේ නෑඔය කිවුව පයිය කටට අරන්ද දන්නෑ ගොන්ද නැද්ද බැලුවේ,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",OFF,"['පොන්නයද', 'පුකේ', 'පයිය', 'ගොන්ද']",1
1.34057e+18,@USER  @USER නොදකින් තෝපි දෙන්නා,@USER @USER නොදකින් තෝපි දෙන්නා,"[0, 0, 1, 1, 0]",OFF,"['නොදකින්', 'තෝපි']",1
9.65653e+17,I liked a  @USER URL ලැජ්ජා නහරය බිජ්ජ ලගින්ම කපා,I liked a @USER URL ලැජ්ජා නහරය බිජ්ජ ලගින්ම කපා,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",OFF,"['බිජ්ජ', 'ලගින්ම']",1
6.75278e+17,@USER @USER  මොකා වුණත් සාප වේවා! උන්ගේ වෙලාව විතරද වටින්නේ? අනෙක මුන් මෙච්චර කලබලේ ගිහින් කොරන්නෙ මොනවද? #රටකන්නෝ! #අයියෝයහපාලනය #lka,@USER @USER මොකා වුණත් සාප වේවා ! උන්ගේ වෙලාව විතරද වටින්නේ ? අනෙක මුන් මෙච්චර කලබලේ ගිහින් කොරන්නෙ මොනවද ? # රටකන්නෝ ! # අයියෝයහපාලනය # lka,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['සාප'],1
6.89424e+17,"රෙද්ද . මං ඉස්කොලෙ ගියෙ නැත්තන් එදාට එක ගුරුවරයෙක්වත් ඇවිල්ලත් නෑ, හෝම් වර්ක් බලලත් නෑ බර්ත් ඩේ එකකුත් තිබිල -_- :/ කරුමෙ  :/","රෙද්ද . මං ඉස්කොලෙ ගියෙ නැත්තන් එදාට එක ගුරුවරයෙක්වත් ඇවිල්ලත් නෑ , හෝම් වර්ක් බලලත් නෑ බර්ත් ඩේ එකකුත් තිබිල - _ - : / කරුමෙ : /",[],NOT,[],0
1.3689e+18,කොයි බල්ලා උනත් වට තුන කැරකිලා තමයි නිදා ගන්නේ...,කොයි බල්ලා උනත් වට තුන කැරකිලා තමයි නිදා ගන්නේ . . .,[],NOT,[],0
6.61433e+17,"මාළු කෑල්ල පැටවූ දාල තියෙයි ද දන්නේ නෑ, breeding tank එක එනකොට හයියෝ සල්ලි","මාළු කෑල්ල පැටවූ දාල තියෙයි ද දන්නේ නෑ , breeding tank එක එනකොට හයියෝ සල්ලි",[],NOT,[],0
1.38198e+18,"ඔය 'මම නං නෑ ඔය අලුරුදු නැකැත් ෆලෝ කරන්නේ, මං හරි  බුද්ධිමත් ඔයාලට වඩා මං ස්මාට්' වයිබ්ස් දෙන ප්‍රාඥ ලෙවල් ඩයල් ඉන්නවා නේද.  ඕකුන් තමා ටියුෂන් ක්ලාස්වලත් ඉස්සරහම පේළියේ ඉඳං වචනයක් නොතේරුනත් නොබෙල් එක අතේ වගේ කැරකිලා අන්තිමේ විභාගෙට බල්ලා පුක බිම උලන්හැහෙ ගිය පජා උන ඩයල්ස්","ඔය ' මම නං නෑ ඔය අලුරුදු නැකැත් ෆලෝ කරන්නේ , මං හරි බුද්ධිමත් ඔයාලට වඩා මං ස්මාට් ' වයිබ්ස් දෙන ප්‍රාඥ ලෙවල් ඩයල් ඉන්නවා නේද . ඕකුන් තමා ටියුෂන් ක්ලාස්වලත් ඉස්සරහම පේළියේ ඉඳං වචනයක් නොතේරුනත් නොබෙල් එක අතේ වගේ කැරකිලා අන්තිමේ විභාගෙට බල්ලා පුක බිම උලන්හැහෙ ගිය පජා උන ඩයල්ස්",[],NOT,[],0
1.36382e+18,@USER පොර ටෝක් මයිත්‍රිපාල ස'ගෙ ආන්ඩුවෙන් කරන කරන මරි මෝඩ ගොන් වැඩ සාධාරනිකරනය කරන්න ජෙප්පො සජබයො පුතානෝ කාඩ් එක ගහනවා දැකලා දැකලාම තමා ඉතින්,@USER පොර ටෝක් මයිත්‍රිපාල ස ' ගෙ ආන්ඩුවෙන් කරන කරන මරි මෝඩ ගොන් වැඩ සාධාරනිකරනය කරන්න ජෙප්පො සජබයො පුතානෝ කාඩ් එක ගහනවා දැකලා දැකලාම තමා ඉතින්,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['මරි', 'මෝඩ']",1
1.3898e+18,@USER මෝදි දුන්න සුවසැරියේ නැගීලා  ජින්පින් දුන්න නෙලුම් කුලුන බලල්ලා කැරොලින් පුෂ්පිකාගේ වත උනාලා මිරිස් කකා  බුලත් පයිය කොටල්ලා මැදමුලනේ සංහුරේ  රජ කොරල්ලා  තොපේ පැටව් මහ මුහුදට දමල්ලා යන්න රටක්  ඇත්දැයි වටේ බලල්ලා  නොහැකි එවුන් දෙකට නැවී හපල්ලා,@USER මෝදි දුන්න සුවසැරියේ නැගීලා ජින්පින් දුන්න නෙලුම් කුලුන බලල්ලා කැරොලින් පුෂ්පිකාගේ වත උනාලා මිරිස් කකා බුලත් පයිය කොටල්ලා මැදමුලනේ සංහුරේ රජ කොරල්ලා තොපේ පැටව් මහ මුහුදට දමල්ලා යන්න රටක් ඇත්දැයි වටේ බලල්ලා නොහැකි එවුන් දෙකට නැවී හපල්ලා,[],OFF,[],0
1.37061e+18,@USER කමෙක් නෑ. ඒකුන්ව පෝෂණය කරන්ඩත් බදු ගෙවන්ඩ හුදී ජනයලා සැදී පැහැදී ඉන්නෝ,@USER කමෙක් නෑ . ඒකුන්ව පෝෂණය කරන්ඩත් බදු ගෙවන්ඩ හුදී ජනයලා සැදී පැහැදී ඉන්නෝ,[],NOT,[],0
9.64913e+17,@USER අපරාදේ මං හිතන්නෙ මහ ගොන් ෆිල්ම්  එකක් වෙන්න ඇති. ඒකයි සබ් නැත්තෙ මම නම් Imdb බලල ඩවුන්ලෝඩ් කරන්නෙ,@USER අපරාදේ මං හිතන්නෙ මහ ගොන් ෆිල්ම් එකක් වෙන්න ඇති . ඒකයි සබ් නැත්තෙ මම නම් Imdb බලල ඩවුන්ලෝඩ් කරන්නෙ,[],NOT,[],0
1.45318e+18,"""Conflict of Interest"" වෙන දේවල් කරන්න තහනම් පෞද්ගලික අංශයට විතරද ? එහෙම නැත්නං කොහොමද කෘෂිකර්ම දෙපාර්තමේන්තුවෙ ඉහල තනතුරක් දරන කෙනෙක් CIC එකේ අධ්‍යක්ෂක කෙනෙක් වෙන්නේ, CEB වැඩ කරන කෙනෙක්ට පුලුවන්නං  පෞද්ගලික විදුලි බලාගාරයක අධ්‍යක්ෂ කෙනෙක් වෙන්න ඒක පට්ට අවුලක්,",""" Conflict of Interest "" වෙන දේවල් කරන්න තහනම් පෞද්ගලික අංශයට විතරද ? එහෙම නැත්නං කොහොමද කෘෂිකර්ම දෙපාර්තමේන්තුවෙ ඉහල තනතුරක් දරන කෙනෙක් CIC එකේ අධ්‍යක්ෂක කෙනෙක් වෙන්නේ , CEB වැඩ කරන කෙනෙක්ට පුලුවන්නං පෞද්ගලික විදුලි බලාගාරයක අධ්‍යක්ෂ කෙනෙක් වෙන්න ඒක පට්ට අවුලක් ,",[],NOT,[],0
9.9748e+17,@USER අම්මිගෙන් අහල කියන්නම් ඩාලින්,@USER අම්මිගෙන් අහල කියන්නම් ඩාලින්,[],NOT,[],0
1.39998e+18,මං ඉස්සර හිතාගෙන හිටියෙ මට මැරෙනකංම රෙස්ලින් බලන එක නවත්තන්න අමාරු වෙයි කියල  හැබැයි පෙර කල පිනකටව  ස' රට බාරගත්ත වගේ TripleH කාරයා CEO වුනෙ,මං ඉස්සර හිතාගෙන හිටියෙ මට මැරෙනකංම රෙස්ලින් බලන එක නවත්තන්න අමාරු වෙයි කියල හැබැයි පෙර කල පිනකටව ස ' රට බාරගත්ත වගේ TripleH කාරයා CEO වුනෙ,[],NOT,[],0
1.02741e+18,@USER ශා ඔයාලගේ බල්ලා නම් මාරයි ආආආ,@USER ශා ඔයාලගේ බල්ලා නම් මාරයි ආආආ,[],NOT,[],0
1.45033e+18,@USER  @USER  10 others අක්කවත් crush උනාද බොල,@USER @USER 10 others අක්කවත් crush උනාද බොල,[],NOT,[],0
7.09056e+17,@USER @USER ක්ශනික චාජ් කරගත්තා රෙද්ද ආයි කපයි මුන් එහෙමට බඩු    @USER,@USER @USER ක්ශනික චාජ් කරගත්තා රෙද්ද ආයි කපයි මුන් එහෙමට බඩු @USER,[],NOT,[],0
1.13254e+18,@USER තොපිව කනෙන් අැදලා එලියට දාන්නෙ බලාගන් කාත්තන්කුඩි. ඔය තරමට අවි තිබුණේ. තොපේ ගැනු රකින්නද,@USER තොපිව කනෙන් අැදලා එලියට දාන්නෙ බලාගන් කාත්තන්කුඩි . ඔය තරමට අවි තිබුණේ . තොපේ ගැනු රකින්නද,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",OFF,"['තොපිව', 'කනෙන්', 'අැදලා', 'තොපේ', 'ගැනු']",1
8.20209e+17,ට හුක අපේ උන් 2nd innings එකත් සෙල්ලම් කරනවා කියහන්කෝ එකත් කැතම ඕපනින් පාර්ට්නර්ෂිප් එකකුත් එක්ක අනේ දෙවියනේ... URL,ට හුක අපේ උන් 2nd innings එකත් සෙල්ලම් කරනවා කියහන්කෝ එකත් කැතම ඕපනින් පාර්ට්නර්ෂිප් එකකුත් එක්ක අනේ දෙවියනේ . . . URL,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['ට'],1
7.6432e+17,එකම පැතුම Match එකේ Opening ඩබල ඉක්මනටම Out වෙයන්..ඇයි යකෝ මේ ලොන්තස්ලා දෙන්න ඉන්නකම් වෙන  උන්ට චාන්ස් නෑ..නොදෝමකින්..,එකම පැතුම Match එකේ Opening ඩබල ඉක්මනටම Out වෙයන් . . ඇයි යකෝ මේ ලොන්තස්ලා දෙන්න ඉන්නකම් වෙන උන්ට චාන්ස් නෑ . . නොදෝමකින් . .,[],NOT,[],0
1.19538e+18,@USER මේක ඇත්තක් ද බොරුවක් ද ?,@USER මේක ඇත්තක් ද බොරුවක් ද ?,[],NOT,[],0
1.05213e+18,@USER ඕක මොකද්ද සහෝ ... මම නම් යන හැම දවසෙම ඔය මගුල පරක්කුයි... සෙන ගොඩේ තෙරපිලා මම නගින්නෙම කැන්ටින් එකට ! ලබ්බ  #ලකේපංකාව,@USER ඕක මොකද්ද සහෝ . . . මම නම් යන හැම දවසෙම ඔය මගුල පරක්කුයි . . . සෙන ගොඩේ තෙරපිලා මම නගින්නෙම කැන්ටින් එකට ! ලබ්බ # ලකේපංකාව,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",OFF,['ලබ්බ'],1
9.90882e+17,කෝ අර පිස්සා... wedding එකට ගිහින් sure එකට කෑලි බල බල ඇති,කෝ අර පිස්සා . . . wedding එකට ගිහින් sure එකට කෑලි බල බල ඇති,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,['පිස්සා'],1
1.41786e+18,@USER අඩො වයි බන්   @USER    ඇයි ඔයා මේම,@USER අඩො වයි බන් @USER ඇයි ඔයා මේම,[],NOT,[],0
1.38945e+18,@USER අපි මෝඩ නිසා..  ඒ නිසා අනිවාර්‍යෙන් අපිට වඩා බුද්ධිමත් ජීවීන් ඉන්න ඕන වෙන කොහේ හරි.,@USER අපි මෝඩ නිසා . . ඒ නිසා අනිවාර්‍යෙන් අපිට වඩා බුද්ධිමත් ජීවීන් ඉන්න ඕන වෙන කොහේ හරි .,[],NOT,[],0
1.44509e+18,@USER @USER  එකටත් බැනුම් ඇහුවේ.,@USER @USER එකටත් බැනුම් ඇහුවේ .,[],NOT,[],0
8.90939e+17,@USER බද්දට දෙනවා කිව්වට ඕක අයෙත් අවුරුදු 99ක ට පස්සෙ අයෙත් ගන්න පුලුවන් සල්ලි වලට.ශොක් බදු ගිවිසුම.. මිනිස්සු ගොනාට අන්දවන්න සිරසත් සපොර්ට්,@USER බද්දට දෙනවා කිව්වට ඕක අයෙත් අවුරුදු 99ක ට පස්සෙ අයෙත් ගන්න පුලුවන් සල්ලි වලට . ශොක් බදු ගිවිසුම . . මිනිස්සු ගොනාට අන්දවන්න සිරසත් සපොර්ට්,[],OFF,[],0
1.20195e+18,@USER අපේ ගරු ජනාධිපතිතුමනි ! මෙතරම් සමාජ මාද්‍ය දියුණු කාළයක යම් පුරවැසියකුට කිසියම් කාණ්ඩ යටතේ තම එකම පණිවිඩයක් හෝ ඔබතුමාගේම කියවීමට ලබාදිය හැකි වන ලෙස යම් පණිවිඩ කවුලුවක් විවෘත කරන්නේ නම් ඔබතුමාට රටතුළින්ම සම්පත් දායකයින් තොගයක් රටේ දියුණුව උදෙසා එක් කරගනු හැකිවෙතැයි මගේ විශ්වාසයයි.,@USER අපේ ගරු ජනාධිපතිතුමනි ! මෙතරම් සමාජ මාද්‍ය දියුණු කාළයක යම් පුරවැසියකුට කිසියම් කාණ්ඩ යටතේ තම එකම පණිවිඩයක් හෝ ඔබතුමාගේම කියවීමට ලබාදිය හැකි වන ලෙස යම් පණිවිඩ කවුලුවක් විවෘත කරන්නේ නම් ඔබතුමාට රටතුළින්ම සම්පත් දායකයින් තොගයක් රටේ දියුණුව උදෙසා එක් කරගනු හැකිවෙතැයි මගේ විශ්වාසයයි .,[],NOT,[],0
8.1124e+17,මේ යකෝ රිසල්ට් එන එක පහුකරලා මුන් මේ කරන්නේ....වැඩක් කරන්න පුලුවන් තරුණ ළමයිගේ ජීවිතේ විනාශ කරන එක නේද???,මේ යකෝ රිසල්ට් එන එක පහුකරලා මුන් මේ කරන්නේ . . . . වැඩක් කරන්න පුලුවන් තරුණ ළමයිගේ ජීවිතේ විනාශ කරන එක නේද ? ? ?,[],NOT,[],0
9.35942e+17,@USER සීරාවටම මුන් ඔක්කොම ගෙනල්ලා පෙන්නන්න ඔනේ කාලකණ්ණි හැත්තට,@USER සීරාවටම මුන් ඔක්කොම ගෙනල්ලා පෙන්නන්න ඔනේ කාලකණ්ණි හැත්තට,"[0, 0, 0, 0, 0, 0, 0, 1, 1]",OFF,"['කාලකණ්ණි', 'හැත්තට']",1
1.45215e+18,@USER හොදම කාලකණ්ණි සම්මානය Goes to  සසී හන්සමාලී,@USER හොදම කාලකණ්ණි සම්මානය Goes to සසී හන්සමාලී,"[0, 0, 1, 0, 0, 0, 0, 0]",OFF,['කාලකණ්ණි'],1
6.82764e+17,@USER adeh හැපි නිව් අවුරුද්දක් වේවා ඩාලින්  @USER  ආදරෙයි,@USER adeh හැපි නිව් අවුරුද්දක් වේවා ඩාලින් @USER ආදරෙයි,[],NOT,[],0
1.14048e+18,මූ දන්නෙ පඩිපෙලේ උඩට නගින්න විතරයි. පල්ලෙහාට බහින්න පට්ට බයයි. හෙන ගොනා.,මූ දන්නෙ පඩිපෙලේ උඩට නගින්න විතරයි . පල්ලෙහාට බහින්න පට්ට බයයි . හෙන ගොනා .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",OFF,"['හෙන', 'ගොනා']",1
1.06403e+18,@USER ඔව් කාලකණ්ණි ඕකට ගහ්නන ඕන ගූ දියකරල,@USER ඔව් කාලකණ්ණි ඕකට ගහ්නන ඕන ගූ දියකරල,"[0, 0, 1, 0, 0, 0, 0, 0]",OFF,['කාලකණ්ණි'],1
1.33873e+18,@USER  @USER පව් ඒ තරුනයා  පොකුණු කුට්ටමක් ඇති - කුට්ටම් පොකුණ  (Kuttam Pokuna) yourchoiceway.com පොකුණු කුට්ටමක් ඇති - කුට්ටම් පොකුණ (Kuttam Pokuna) අද අපේ කතාව අතීත මුතුන් මිත්තන්ගෙන් අපට දායාද කළ අපූරු සුන්දර නිර්මාණයන් ගෙන් එකක් ලෙස හඳුන්වන්න කුට්ටම් පොකුණ ගැනයී අනුරාධපුරයේ අභයගිරි විහාරය වැදපු,@USER @USER පව් ඒ තරුනයා පොකුණු කුට්ටමක් ඇති - කුට්ටම් පොකුණ ( Kuttam Pokuna ) yourchoiceway . com පොකුණු කුට්ටමක් ඇති - කුට්ටම් පොකුණ ( Kuttam Pokuna ) අද අපේ කතාව අතීත මුතුන් මිත්තන්ගෙන් අපට දායාද කළ අපූරු සුන්දර නිර්මාණයන් ගෙන් එකක් ලෙස හඳුන්වන්න කුට්ටම් පොකුණ ගැනයී අනුරාධපුරයේ අභයගිරි විහාරය වැදපු,[],NOT,[],0
1.05432e+18,@USER සුජීව සේනසිංහගේ බෑග් විකුණපුවාම ඩෙරල් එනවා එතකොට රැපියල අවපාතය හරි යයි,@USER සුජීව සේනසිංහගේ බෑග් විකුණපුවාම ඩෙරල් එනවා එතකොට රැපියල අවපාතය හරි යයි,[],NOT,[],0
1.1874e+18,සෑහෙන හැදිලා ඉන්නේ ගෙදරින් ආවට පස්සේ. ඒත් මේ සමහර ගොන් පක්කු ආයේ මාව සතා කරගන්න දඟලනවා. හුත්ත පාඩුවේ ඉන්න දෙන්නෙ නෑනේ,සෑහෙන හැදිලා ඉන්නේ ගෙදරින් ආවට පස්සේ . ඒත් මේ සමහර ගොන් පක්කු ආයේ මාව සතා කරගන්න දඟලනවා . හුත්ත පාඩුවේ ඉන්න දෙන්නෙ නෑනේ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",OFF,"['ගොන්', 'පක්කු', 'හුත්ත']",1
1.37765e+18,"@USER  @USER කැත කතා කියන්න,එපා","@USER @USER කැත කතා කියන්න , එපා",[],NOT,[],0
1.36006e+18,@USER චනලය යන වැරදි එම වචනය චලනය ලෙස වෙනස් කරන්න,@USER චනලය යන වැරදි එම වචනය චලනය ලෙස වෙනස් කරන්න,[],NOT,[],0
1.11076e+18,කරන්ට් කපන්නේ නැතුව තියන්නත් පින තියෙන්න ඕන බොල... තාම එක දවසක් කැපුවේ නැහැ...,කරන්ට් කපන්නේ නැතුව තියන්නත් පින තියෙන්න ඕන බොල . . . තාම එක දවසක් කැපුවේ නැහැ . . .,[],NOT,[],0
1.15678e+18,"අම්මට දුක හිතිලා ඊට පස්සේ private කැම්පස් එහෙකෙට යැව්වා. සල්ලි තිබිල නෙමෙය් ඒත් ඉගෙනගන්නත් එපැයි. ඊට පස්සේ ගියා leadership camp එහෙකට. එතන හොඳටම rag වුනා. මොකෝ කොළඹ එවුන් පෙන්නන්න බැහැනේ. ඊට පස්සේ කැම්පස් ආවා. අවුරුදු 4ම rag වුනා. 'වේසි' ලු, 'බැල්ලි' ලු. ඔවා අහගෙන ඉතින් හිටියා.","අම්මට දුක හිතිලා ඊට පස්සේ private කැම්පස් එහෙකෙට යැව්වා . සල්ලි තිබිල නෙමෙය් ඒත් ඉගෙනගන්නත් එපැයි . ඊට පස්සේ ගියා leadership camp එහෙකට . එතන හොඳටම rag වුනා . මොකෝ කොළඹ එවුන් පෙන්නන්න බැහැනේ . ඊට පස්සේ කැම්පස් ආවා . අවුරුදු 4ම rag වුනා . ' වේසි ' ලු , ' බැල්ලි ' ලු . ඔවා අහගෙන ඉතින් හිටියා .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",OFF,"['වේසි', 'බැල්ලි']",1
1.27006e+18,@USER  @USER    ඒකි ගෑණියෙක් හින්ද ඒක අවුලක් නෑ කියමු. ඒත් ඕයි උබ එහෙම කරන එක විලි ලැජ්ජයි නේහ්.,@USER @USER ඒකි ගෑණියෙක් හින්ද ඒක අවුලක් නෑ කියමු . ඒත් ඕයි උබ එහෙම කරන එක විලි ලැජ්ජයි නේහ් .,[],OFF,[],0
